instanceID,experimentID,instanceType,memoryInfo,processorInfo,sysTopology,osVersion,testStartTime,availableMemory,isMultiThread,cpuUtilization,multiCoreEfficiency,computationTime,benchmarkTime,wallTime
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:16:55 2018,6.99 GiB,Push,355.24 %,88.81 %,4.076,4.417,4.872637510299683
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:17:00 2018,6.99 GiB,Push,355.37 %,88.84 %,4.061,4.295,4.756124496459961
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:17:05 2018,6.99 GiB,Push,360.05 %,90.01 %,4.024,4.255,4.806565046310425
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:17:10 2018,6.99 GiB,Push,357.38 %,89.34 %,4.041,4.381,4.838688373565674
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:17:15 2018,6.99 GiB,Push,359.41 %,89.85 %,4.026,4.517,4.974888801574707
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:17:20 2018,6.99 GiB,Push,359.10 %,89.78 %,4.035,4.415,4.870969533920288
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:17:25 2018,6.99 GiB,Push,357.58 %,89.39 %,4.038,4.413,4.8687193393707275
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:17:30 2018,6.99 GiB,Push,357.88 %,89.47 %,4.021,4.255,4.70958399772644
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:17:35 2018,6.99 GiB,Push,357.33 %,89.33 %,4.019,4.503,5.072439670562744
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:17:41 2018,6.99 GiB,Push,360.44 %,90.11 %,3.987,4.366,4.822052955627441
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:17:46 2018,6.99 GiB,Push,359.86 %,89.96 %,3.988,4.224,4.678179502487183
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:17:51 2018,6.99 GiB,Push,358.14 %,89.53 %,4.021,4.251,4.7075581550598145
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:17:56 2018,6.99 GiB,Push,355.53 %,88.88 %,4.031,4.264,4.716984033584595
