instanceID,experimentID,instanceType,memoryInfo,processorInfo,sysTopology,osVersion,testStartTime,availableMemory,isMultiThread,cpuUtilization,multiCoreEfficiency,computationTime,benchmarkTime,wallTime
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:19:13 2018,3.37 GiB,Push,197.29%,98.65%,7.233,7.43,7.793091297
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:19:21 2018,3.37 GiB,Push,197.32%,98.66%,7.217,7.413,7.776298523
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:19:29 2018,3.37 GiB,Push,196.33%,98.16%,7.233,7.428,7.7907722
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:19:37 2018,3.37 GiB,Push,197.04%,98.52%,7.252,7.448,7.810660362
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:19:45 2018,3.37 GiB,Push,197.04%,98.52%,7.232,7.427,7.789921045
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:19:53 2018,3.37 GiB,Push,196.76%,98.38%,7.217,7.414,7.776643991
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:20:01 2018,3.37 GiB,Push,196.87%,98.44%,7.238,7.437,7.800412178
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:20:08 2018,3.37 GiB,Push,197.10%,98.55%,7.245,7.44,7.803016186
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:20:16 2018,3.37 GiB,Push,196.75%,98.37%,7.228,7.424,7.788073301
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:20:24 2018,3.37 GiB,Push,196.71%,98.36%,7.239,7.435,7.800094604
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:20:32 2018,3.37 GiB,Push,197.30%,98.65%,7.212,7.41,7.773943186
