instanceID,experimentID,setid,instanceType,memoryInfo,processorInfo,sysTopology,osVersion,testStartTime,availableMemory,isMultiThread,cpuUtilization,multiCoreEfficiency,computationTime,benchmarkTime,wallTime
i-0b1a24509615d442c,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:34 2019,7.16 GiB,Push,196.37 %,98.19 %,5.617,5.827,6.26978802680969
i-0b1a24509615d442c,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:41 2019,7.16 GiB,Push,196.31 %,98.15 %,5.629,5.848,6.29280805587768
i-0b1a24509615d442c,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:47 2019,7.16 GiB,Push,195.96 %,97.98 %,5.619,5.828,6.27241134643554
i-0516ffd6bb6503c5c,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:01 2019,7.16 GiB,Push,196.01 %,98.01 %,5.576,5.799,6.29120564460754
i-0516ffd6bb6503c5c,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:07 2019,7.16 GiB,Push,195.91 %,97.96 %,5.594,5.813,6.26123166084289
i-0516ffd6bb6503c5c,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:14 2019,7.16 GiB,Push,195.78 %,97.89 %,5.603,5.824,6.26836633682251
i-0516ffd6bb6503c5c,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:20 2019,7.16 GiB,Push,196.53 %,98.26 %,5.587,5.805,6.24653363227844
i-0516ffd6bb6503c5c,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:27 2019,7.16 GiB,Push,196.43 %,98.21 %,5.59,5.814,6.25309562683105
i-0516ffd6bb6503c5c,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:33 2019,7.16 GiB,Push,196.82 %,98.41 %,5.594,5.824,6.26196026802063
i-0516ffd6bb6503c5c,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:40 2019,7.16 GiB,Push,196.32 %,98.16 %,5.573,5.797,6.23927879333496
i-0516ffd6bb6503c5c,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:46 2019,7.16 GiB,Push,196.33 %,98.16 %,5.593,5.812,6.2562563419342
i-03ae0b8ba00cc5a47,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:02 2019,7.16 GiB,Push,196.57 %,98.28 %,5.586,5.802,6.39903855323791
i-03ae0b8ba00cc5a47,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:09 2019,7.16 GiB,Push,197.17 %,98.58 %,5.63,5.848,6.29695224761962
i-03ae0b8ba00cc5a47,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:15 2019,7.16 GiB,Push,196.73 %,98.37 %,5.576,5.789,6.23578572273254
i-03ae0b8ba00cc5a47,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:22 2019,7.16 GiB,Push,196.49 %,98.25 %,5.603,5.823,6.27195239067077
i-03ae0b8ba00cc5a47,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:28 2019,7.16 GiB,Push,196.72 %,98.36 %,5.586,5.803,6.25418949127197
i-03ae0b8ba00cc5a47,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:35 2019,7.16 GiB,Push,196.82 %,98.41 %,5.599,5.816,6.26078462600708
i-03ae0b8ba00cc5a47,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:41 2019,7.16 GiB,Push,197.15 %,98.57 %,5.59,5.798,6.24593997001647
i-03ae0b8ba00cc5a47,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:48 2019,7.16 GiB,Push,196.18 %,98.09 %,5.576,5.787,6.23047018051147
i-0355d3c1c480dba73,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:01 2019,7.16 GiB,Push,195.78 %,97.89 %,5.649,5.857,6.30916762351989
i-0355d3c1c480dba73,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:08 2019,7.16 GiB,Push,196.55 %,98.28 %,5.627,5.829,6.25708389282226
i-0355d3c1c480dba73,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:14 2019,7.16 GiB,Push,196.43 %,98.21 %,5.615,5.819,6.24441933631897
i-0355d3c1c480dba73,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:21 2019,7.16 GiB,Push,196.80 %,98.40 %,5.62,5.823,6.25046205520629
i-0355d3c1c480dba73,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:27 2019,7.16 GiB,Push,196.77 %,98.39 %,5.651,5.857,6.28291630744934
i-0355d3c1c480dba73,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:34 2019,7.16 GiB,Push,196.11 %,98.05 %,5.619,5.822,6.24787831306457
i-0355d3c1c480dba73,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:40 2019,7.16 GiB,Push,196.69 %,98.34 %,5.593,5.797,6.21820259094238
i-0355d3c1c480dba73,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:47 2019,7.16 GiB,Push,195.94 %,97.97 %,5.604,5.809,6.23518466949462
i-0b3fe4fc03a63e6d5,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:02 2019,7.16 GiB,Push,196.46 %,98.23 %,5.614,5.843,6.30035710334777
i-0b3fe4fc03a63e6d5,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:08 2019,7.15 GiB,Push,196.50 %,98.25 %,5.613,5.84,6.26268362998962
i-0b3fe4fc03a63e6d5,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:15 2019,7.16 GiB,Push,196.53 %,98.27 %,5.612,5.841,6.26050949096679
i-0b3fe4fc03a63e6d5,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:21 2019,7.15 GiB,Push,196.97 %,98.49 %,5.63,6.109,6.52960300445556
i-0b3fe4fc03a63e6d5,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:28 2019,7.16 GiB,Push,196.08 %,98.04 %,5.62,5.853,6.39906072616577
i-0b3fe4fc03a63e6d5,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:35 2019,7.16 GiB,Push,196.22 %,98.11 %,5.596,5.919,6.48371720314025
i-0b3fe4fc03a63e6d5,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:41 2019,7.15 GiB,Push,196.97 %,98.49 %,5.585,5.816,6.23929119110107
i-0b3fe4fc03a63e6d5,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:48 2019,7.15 GiB,Push,196.30 %,98.15 %,5.578,5.793,6.21381855010986
i-0435b0a1e323aeab1,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:02 2019,7.16 GiB,Push,196.77 %,98.39 %,5.651,5.869,6.43948459625244
i-0435b0a1e323aeab1,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:09 2019,7.16 GiB,Push,196.55 %,98.27 %,5.617,5.837,6.28703498840332
i-0435b0a1e323aeab1,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:15 2019,7.16 GiB,Push,196.08 %,98.04 %,5.6,5.814,6.26453828811645
i-0435b0a1e323aeab1,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:22 2019,7.16 GiB,Push,196.65 %,98.33 %,5.619,5.834,6.28074693679809
i-0435b0a1e323aeab1,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:28 2019,7.16 GiB,Push,196.58 %,98.29 %,5.601,5.897,6.36680722236633
i-0435b0a1e323aeab1,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:35 2019,7.16 GiB,Push,196.45 %,98.22 %,5.645,5.862,6.31717824935913
i-0435b0a1e323aeab1,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:41 2019,7.16 GiB,Push,197.07 %,98.53 %,5.597,5.811,6.27593874931335
i-0435b0a1e323aeab1,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:48 2019,7.16 GiB,Push,197.10 %,98.55 %,5.591,5.804,6.24868774414062
i-0ff51b86931e5c6d6,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:01 2019,7.16 GiB,Push,196.01 %,98.00 %,5.648,5.855,6.3281569480896
i-0ff51b86931e5c6d6,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:08 2019,7.16 GiB,Push,196.24 %,98.12 %,5.651,5.855,6.28438067436218
i-0ff51b86931e5c6d6,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:14 2019,7.16 GiB,Push,196.12 %,98.06 %,5.655,5.857,6.28513240814209
i-0ff51b86931e5c6d6,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:21 2019,7.16 GiB,Push,197.22 %,98.61 %,5.649,5.852,6.28412532806396
i-0ff51b86931e5c6d6,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:27 2019,7.16 GiB,Push,195.97 %,97.99 %,5.644,5.849,6.27703237533569
i-0ff51b86931e5c6d6,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:34 2019,7.16 GiB,Push,196.58 %,98.29 %,5.631,5.835,6.26560306549072
i-0ff51b86931e5c6d6,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:40 2019,7.16 GiB,Push,196.48 %,98.24 %,5.644,5.849,6.28201270103454
i-0ff51b86931e5c6d6,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:47 2019,7.16 GiB,Push,196.24 %,98.12 %,5.636,5.838,6.26578593254089
i-02307d707deaff428,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:01 2019,7.16 GiB,Push,196.77 %,98.39 %,4.955,5.149,5.60649704933166
i-02307d707deaff428,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:07 2019,7.16 GiB,Push,195.19 %,97.59 %,4.949,5.142,5.56222701072692
i-02307d707deaff428,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:13 2019,7.16 GiB,Push,196.89 %,98.44 %,4.957,5.147,5.56270003318786
i-02307d707deaff428,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:19 2019,7.16 GiB,Push,195.92 %,97.96 %,4.951,5.145,5.55844283103942
i-02307d707deaff428,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:24 2019,7.16 GiB,Push,196.53 %,98.26 %,4.931,5.124,5.53974223136901
i-02307d707deaff428,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:30 2019,7.16 GiB,Push,196.20 %,98.10 %,4.924,5.118,5.53395462036132
i-02307d707deaff428,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:36 2019,7.16 GiB,Push,196.56 %,98.28 %,4.914,5.107,5.52035784721374
i-02307d707deaff428,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:42 2019,7.16 GiB,Push,196.18 %,98.09 %,4.914,5.125,5.54208517074585
i-0b81908ddd4364040,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:01 2019,7.16 GiB,Push,195.87 %,97.93 %,5.611,5.816,6.28807353973388
i-0b81908ddd4364040,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:08 2019,7.16 GiB,Push,195.82 %,97.91 %,5.592,5.795,6.22986006736755
i-0b81908ddd4364040,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:14 2019,7.16 GiB,Push,196.56 %,98.28 %,5.607,5.813,6.2388219833374
i-0b81908ddd4364040,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:21 2019,7.16 GiB,Push,196.27 %,98.14 %,5.599,5.805,6.23203182220459
i-0b81908ddd4364040,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:27 2019,7.16 GiB,Push,196.65 %,98.33 %,5.604,5.808,6.23593115806579
i-0b81908ddd4364040,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:33 2019,7.16 GiB,Push,197.17 %,98.59 %,5.579,5.786,6.21112179756164
i-0b81908ddd4364040,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:40 2019,7.16 GiB,Push,196.01 %,98.01 %,5.576,5.787,6.21527504920959
i-0b81908ddd4364040,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:46 2019,7.16 GiB,Push,196.10 %,98.05 %,5.589,5.787,6.22490334510803
i-0998f32a9a3755e5c,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:01 2019,7.16 GiB,Push,196.04 %,98.02 %,4.948,5.161,5.72363686561584
i-0998f32a9a3755e5c,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:07 2019,7.16 GiB,Push,196.77 %,98.39 %,4.909,5.136,5.60644841194152
i-0998f32a9a3755e5c,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:13 2019,7.16 GiB,Push,195.68 %,97.84 %,4.901,5.108,5.56060719490051
i-0998f32a9a3755e5c,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:19 2019,7.16 GiB,Push,196.32 %,98.16 %,4.91,5.114,5.55288791656494
i-0998f32a9a3755e5c,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:25 2019,7.16 GiB,Push,196.89 %,98.44 %,4.906,5.121,5.57373785972595
i-0998f32a9a3755e5c,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:31 2019,7.16 GiB,Push,195.63 %,97.81 %,4.907,5.125,5.56863117218017
i-0998f32a9a3755e5c,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:37 2019,7.16 GiB,Push,196.69 %,98.35 %,4.881,5.086,5.52712178230285
i-0998f32a9a3755e5c,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:42 2019,7.16 GiB,Push,196.80 %,98.40 %,4.893,5.099,5.541597366333
i-03217bdde70f09f69,1566527145-11,11,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 03:08:01 2019,7.16 GiB,Push,196.06 %,98.03 %,4.942,5.139,5.58965301513671
