instanceID,instanceType,experimentID,interval,bandwidthUpload,bandwitdhDownload,Upload,Download,Total,setId,vmId,cmd,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,737 Mbits/sec,6.44 Gbits/sec,0.737,6.44,7.177,5,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,745 Mbits/sec,765 Mbits/sec,0.745,0.765,1.51,5,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,6.21 Gbits/sec,5.23 Gbits/sec,6.21,5.23,11.44,5,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,6.85 Gbits/sec,5.76 Gbits/sec,6.85,5.76,12.61,5,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,7.41 Gbits/sec,3.98 Gbits/sec,7.41,3.98,11.39,5,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,6.92 Gbits/sec,4.06 Gbits/sec,6.92,4.06,10.98,5,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,8.35 Gbits/sec,3.75 Gbits/sec,8.35,3.75,12.1,5,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,9.54 Gbits/sec,5.02 Gbits/sec,9.54,5.02,14.56,5,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,4.00 Gbits/sec,4.86 Gbits/sec,4,4.86,8.86,5,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,745 Mbits/sec,787 Mbits/sec,0.745,0.787,1.532,5,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,745 Mbits/sec,772 Mbits/sec,0.745,0.772,1.517,5,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,746 Mbits/sec,6.27 Gbits/sec,0.746,6.27,7.016,5,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,745 Mbits/sec,784 Mbits/sec,0.745,0.784,1.529,5,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,6.60 Gbits/sec,3.53 Gbits/sec,6.6,3.53,10.13,5,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,8.80 Gbits/sec,4.83 Gbits/sec,8.8,4.83,13.63,5,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,8.77 Gbits/sec,4.97 Gbits/sec,8.77,4.97,13.74,5,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,9.03 Gbits/sec,4.79 Gbits/sec,9.03,4.79,13.82,5,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,8.00 Gbits/sec,3.46 Gbits/sec,8,3.46,11.46,5,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,6.73 Gbits/sec,5.82 Gbits/sec,6.73,5.82,12.55,5,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,8.66 Gbits/sec,4.76 Gbits/sec,8.66,4.76,13.42,5,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,9.60 Gbits/sec,6.75 Gbits/sec,9.6,6.75,16.35,5,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,9.60 Gbits/sec,5.75 Gbits/sec,9.6,5.75,15.35,5,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,9.18 Gbits/sec,4.96 Gbits/sec,9.18,4.96,14.14,5,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,9.60 Gbits/sec,6.77 Gbits/sec,9.6,6.77,16.37,5,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,8.85 Gbits/sec,5.13 Gbits/sec,8.85,5.13,13.98,5,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,7.17 Gbits/sec,3.94 Gbits/sec,7.17,3.94,11.11,5,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,6.86 Gbits/sec,3.82 Gbits/sec,6.86,3.82,10.68,5,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,6.92 Gbits/sec,5.32 Gbits/sec,6.92,5.32,12.24,5,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,6.61 Gbits/sec,3.61 Gbits/sec,6.61,3.61,10.22,5,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,6.73 Gbits/sec,4.90 Gbits/sec,6.73,4.9,11.63,5,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,8.02 Gbits/sec,4.53 Gbits/sec,8.02,4.53,12.55,5,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,9.42 Gbits/sec,7.29 Gbits/sec,9.42,7.29,16.71,5,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,9.35 Gbits/sec,6.54 Gbits/sec,9.35,6.54,15.89,5,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,9.21 Gbits/sec,4.78 Gbits/sec,9.21,4.78,13.99,5,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,9.54 Gbits/sec,7.17 Gbits/sec,9.54,7.17,16.71,5,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,8.44429090909091,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,1.37 Gbits/sec,1.44 Gbits/sec,1.37,1.44,2.81,6,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,819 Mbits/sec,733 Mbits/sec,0.819,0.733,1.552,6,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,743 Mbits/sec,753 Mbits/sec,0.743,0.753,1.496,6,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,743 Mbits/sec,744 Mbits/sec,0.743,0.744,1.487,6,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,745 Mbits/sec,743 Mbits/sec,0.745,0.743,1.488,6,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,743 Mbits/sec,743 Mbits/sec,0.743,0.743,1.486,6,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,744 Mbits/sec,744 Mbits/sec,0.744,0.744,1.488,6,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,745 Mbits/sec,743 Mbits/sec,0.745,0.743,1.488,6,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,745 Mbits/sec,743 Mbits/sec,0.745,0.743,1.488,6,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,743 Mbits/sec,743 Mbits/sec,0.743,0.743,1.486,6,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,743 Mbits/sec,743 Mbits/sec,0.743,0.743,1.486,6,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,1.45 Gbits/sec,1.21 Gbits/sec,1.45,1.21,2.66,6,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,745 Mbits/sec,759 Mbits/sec,0.745,0.759,1.504,6,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,745 Mbits/sec,772 Mbits/sec,0.745,0.772,1.517,6,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,739 Mbits/sec,4.96 Gbits/sec,0.739,4.96,5.699,6,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,739 Mbits/sec,4.76 Gbits/sec,0.739,4.76,5.499,6,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,739 Mbits/sec,4.89 Gbits/sec,0.739,4.89,5.629,6,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,745 Mbits/sec,775 Mbits/sec,0.745,0.775,1.52,6,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,740 Mbits/sec,4.62 Gbits/sec,0.74,4.62,5.36,6,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,739 Mbits/sec,4.51 Gbits/sec,0.739,4.51,5.249,6,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,739 Mbits/sec,4.73 Gbits/sec,0.739,4.73,5.469,6,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,742 Mbits/sec,1.59 Gbits/sec,0.742,1.59,2.332,6,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,1.46 Gbits/sec,1.22 Gbits/sec,1.46,1.22,2.68,6,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,737 Mbits/sec,6.00 Gbits/sec,0.737,6,6.737,6,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,745 Mbits/sec,753 Mbits/sec,0.745,0.753,1.498,6,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,741 Mbits/sec,3.56 Gbits/sec,0.741,3.56,4.301,6,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,741 Mbits/sec,3.54 Gbits/sec,0.741,3.54,4.281,6,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,745 Mbits/sec,766 Mbits/sec,0.745,0.766,1.511,6,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,745 Mbits/sec,767 Mbits/sec,0.745,0.767,1.512,6,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,740 Mbits/sec,4.29 Gbits/sec,0.74,4.29,5.03,6,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,737 Mbits/sec,5.88 Gbits/sec,0.737,5.88,6.617,6,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,745 Mbits/sec,766 Mbits/sec,0.745,0.766,1.511,6,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,745 Mbits/sec,763 Mbits/sec,0.745,0.763,1.508,6,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,6.88 Gbits/sec,5.49 Gbits/sec,6.88,5.49,12.37,6,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,8.37 Gbits/sec,5.14 Gbits/sec,8.37,5.14,13.51,6,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,6.41 Gbits/sec,5.79 Gbits/sec,6.41,5.79,12.2,6,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,6.35 Gbits/sec,3.76 Gbits/sec,6.35,3.76,10.11,6,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,6.52 Gbits/sec,3.41 Gbits/sec,6.52,3.41,9.93,6,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,6.75 Gbits/sec,3.95 Gbits/sec,6.75,3.95,10.7,6,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,7.89 Gbits/sec,4.37 Gbits/sec,7.89,4.37,12.26,6,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,6.78 Gbits/sec,4.83 Gbits/sec,6.78,4.83,11.61,6,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,1.27 Gbits/sec,4.45 Gbits/sec,1.27,4.45,5.72,6,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,745 Mbits/sec,771 Mbits/sec,0.745,0.771,1.516,6,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0a43dd0ab0b838139,m5d.large,1567242764,15.0 sec,737 Mbits/sec,6.08 Gbits/sec,0.737,6.08,6.817,6,4,iperf -c 172.31.91.26 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,6.64 Gbits/sec,4.12 Gbits/sec,6.64,4.12,10.76,6,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,6.65 Gbits/sec,3.66 Gbits/sec,6.65,3.66,10.31,6,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,6.48 Gbits/sec,3.50 Gbits/sec,6.48,3.5,9.98,6,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,6.53 Gbits/sec,3.68 Gbits/sec,6.53,3.68,10.21,6,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,7.61 Gbits/sec,3.44 Gbits/sec,7.61,3.44,11.05,6,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,7.02 Gbits/sec,4.14 Gbits/sec,7.02,4.14,11.16,6,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,7.52 Gbits/sec,4.20 Gbits/sec,7.52,4.2,11.72,6,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,6.61 Gbits/sec,3.93 Gbits/sec,6.61,3.93,10.54,6,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,7.51 Gbits/sec,4.42 Gbits/sec,7.51,4.42,11.93,6,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,9.19 Gbits/sec,6.49 Gbits/sec,9.19,6.49,15.68,6,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0b71b55d398ca9c0b,m5d.large,1567242764,15.0 sec,8.91 Gbits/sec,6.20 Gbits/sec,8.91,6.2,15.11,6,5,iperf -c 172.31.88.132 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,6.83 Gbits/sec,6.06 Gbits/sec,6.83,6.06,12.89,6,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,7.12 Gbits/sec,4.04 Gbits/sec,7.12,4.04,11.16,6,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,9.51 Gbits/sec,3.43 Gbits/sec,9.51,3.43,12.94,6,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,9.30 Gbits/sec,3.40 Gbits/sec,9.3,3.4,12.7,6,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,8.02 Gbits/sec,3.61 Gbits/sec,8.02,3.61,11.63,6,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,7.08 Gbits/sec,4.36 Gbits/sec,7.08,4.36,11.44,6,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,6.99 Gbits/sec,3.69 Gbits/sec,6.99,3.69,10.68,6,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,8.01 Gbits/sec,4.25 Gbits/sec,8.01,4.25,12.26,6,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,7.66 Gbits/sec,4.48 Gbits/sec,7.66,4.48,12.14,6,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,9.03 Gbits/sec,6.49 Gbits/sec,9.03,6.49,15.52,6,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,,
i-0a17e56f97e29e290,m5d.large,1567242764,15.0 sec,9.07 Gbits/sec,6.03 Gbits/sec,9.07,6.03,15.1,6,6,iperf -c 172.31.82.56 --dualtest --window 416k --time 15,,,,7.13684848484849,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,1.41 Gbits/sec,1.40 Gbits/sec,1.41,1.4,2.81,7,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,745 Mbits/sec,746 Mbits/sec,0.745,0.746,1.491,7,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,823 Mbits/sec,831 Mbits/sec,0.823,0.831,1.654,7,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,743 Mbits/sec,743 Mbits/sec,0.743,0.743,1.486,7,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,745 Mbits/sec,743 Mbits/sec,0.745,0.743,1.488,7,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,743 Mbits/sec,743 Mbits/sec,0.743,0.743,1.486,7,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,743 Mbits/sec,743 Mbits/sec,0.743,0.743,1.486,7,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,745 Mbits/sec,744 Mbits/sec,0.745,0.744,1.489,7,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,743 Mbits/sec,743 Mbits/sec,0.743,0.743,1.486,7,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,745 Mbits/sec,743 Mbits/sec,0.745,0.743,1.488,7,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,744 Mbits/sec,744 Mbits/sec,0.744,0.744,1.488,7,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,1.41 Gbits/sec,1.41 Gbits/sec,1.41,1.41,2.82,7,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,825 Mbits/sec,784 Mbits/sec,0.825,0.784,1.609,7,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,744 Mbits/sec,791 Mbits/sec,0.744,0.791,1.535,7,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,745 Mbits/sec,744 Mbits/sec,0.745,0.744,1.489,7,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,744 Mbits/sec,744 Mbits/sec,0.744,0.744,1.488,7,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,744 Mbits/sec,744 Mbits/sec,0.744,0.744,1.488,7,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,743 Mbits/sec,743 Mbits/sec,0.743,0.743,1.486,7,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,745 Mbits/sec,743 Mbits/sec,0.745,0.743,1.488,7,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,744 Mbits/sec,744 Mbits/sec,0.744,0.744,1.488,7,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,745 Mbits/sec,743 Mbits/sec,0.745,0.743,1.488,7,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,744 Mbits/sec,744 Mbits/sec,0.744,0.744,1.488,7,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,1.41 Gbits/sec,5.01 Gbits/sec,1.41,5.01,6.42,7,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,745 Mbits/sec,764 Mbits/sec,0.745,0.764,1.509,7,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,816 Mbits/sec,3.73 Gbits/sec,0.816,3.73,4.546,7,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,745 Mbits/sec,765 Mbits/sec,0.745,0.765,1.51,7,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,739 Mbits/sec,4.95 Gbits/sec,0.739,4.95,5.689,7,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,745 Mbits/sec,763 Mbits/sec,0.745,0.763,1.508,7,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,745 Mbits/sec,746 Mbits/sec,0.745,0.746,1.491,7,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,745 Mbits/sec,768 Mbits/sec,0.745,0.768,1.513,7,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,745 Mbits/sec,766 Mbits/sec,0.745,0.766,1.511,7,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
i-08681d3d91228f400,m5d.large,1567242764,15.0 sec,745 Mbits/sec,761 Mbits/sec,0.745,0.761,1.506,7,3,iperf -c 172.31.82.239 --dualtest --window 416k --time 15,,,,,
