iperf,sysbench,ycruncher,pgbench,setId,vmId
0.797,9.0381,5.44,29377,43,28
1.074,9.0183,5.441,28468,43,28
1.079,9.0224,5.384,28350,43,28
1.169,9.0244,5.803,29052,43,29
1.37,9.0344,5.819,28414,43,29
1.346,9.0237,5.817,28389,43,29
1.364,9.0168,5.835,28353,43,30
1.316,9.0391,5.819,28288,43,30
1.006,9.017,5.807,27937,43,30
1.191,9.0278,5.831,71186,43,31
1.343,9.0323,5.816,72498,43,31
0.803,9.0201,5.815,71817,43,31
1.367,9.0302,5.841,30003,43,32
1.284,9.0399,5.813,29135,43,32
1.296,9.0188,5.819,28920,43,32
1.498,9.0452,5.815,33206,43,33
1.488,9.0219,5.852,33030,43,33
1.061,9.0165,5.834,32524,43,33
1.52,9.0384,5.859,33021,43,34
0.951,9.0187,5.869,32379,43,34
0.851,9.0179,5.86,32094,43,34
0.94,9.0188,5.459,34417,43,35
0.966,9.021,5.429,32761,43,35
1.302,9.0302,5.42,32903,43,35
0.549,9.0308,5.808,35340,43,36
1.062,9.0211,5.827,34013,43,36
1.283,9.0167,5.849,33832,43,36
1.701,9.0166,5.465,29006,43,37
1.272,9.0178,5.448,28205,43,37
1.219,9.019,5.434,28152,43,37
1.3,9.0397,5.811,30044,43,38
1.059,9.0234,5.829,28974,43,38
1.319,9.024,5.798,28834,43,38
1.333,9.039,5.41,29226,43,39
1.2,9.0198,5.424,28530,43,39
1.208,9.0235,5.402,28470,43,39
0.564,9.0199,5.851,29201,43,40
1.128,9.0236,5.853,28342,43,40
1.197,9.0357,5.844,28441,43,40
1.119,9.0281,5.804,29197,43,41
0.82,9.0432,5.846,28500,43,41
1.073,9.0235,5.848,28367,43,41
1.103,9.0239,5.442,29728,43,42
0.998,9.0372,5.42,29171,43,42
1.144,9.0265,5.407,28885,43,42
0.909,9.0311,5.868,30273,43,43
0.694,9.0177,5.835,29146,43,43
1.299,9.0147,5.864,28817,43,43
1.223,9.0347,5.459,29116,44,1
1.124,9.0328,5.467,28241,44,1
1.39,9.0232,5.437,28278,44,1
1.188,9.029,5.447,29355,44,2
1.183,9.0246,5.412,28446,44,2
1.383,9.0151,5.414,28503,44,2
1.024,9.0317,5.813,28987,44,3
0.928,9.0338,5.861,28367,44,3
1.276,9.0166,5.805,28377,44,3
0.694,9.0284,5.507,29045,44,4
1.53,9.0155,5.481,28371,44,4
0.99,9.0183,5.449,28341,44,4
0.574,9.023,5.464,28793,44,5
1.324,9.0311,5.486,28363,44,5
1.191,9.0148,5.49,28349,44,5
1.38,9.0395,5.457,29183,44,6
1.188,9.0173,5.444,28448,44,6
1.132,9.0183,5.436,28442,44,6
0.538,9.0407,5.868,28848,44,7
0.757,9.0333,5.861,28335,44,7
0.803,9.0186,5.896,28296,44,7
1.272,9.0339,5.462,28824,44,8
1.244,9.0152,5.428,28507,44,8
0.868,9.0203,5.428,28508,44,8
1.553,9.0227,5.85,28302,44,9
1.332,9.0414,5.87,27618,44,9
1.46,9.0175,5.805,28619,44,9
1.291,9.018,5.901,28959,44,10
1.028,9.0165,5.881,28279,44,10
1.451,9.0247,5.865,28265,44,10
0.907,9.0212,5.852,29117,44,11
1.254,9.0524,5.896,28435,44,11
1.243,9.0209,5.854,28339,44,11
1.528,9.0306,5.865,28865,44,12
1.247,9.0302,5.852,28389,44,12
0.565,9.0163,5.832,28530,44,12
1.528,9.0257,5.524,29087,44,13
1.302,9.0381,5.453,28310,44,13
1.461,9.0205,5.444,28394,44,13
1.07,9.0369,5.452,29368,44,14
0.922,9.0197,5.423,28338,44,14
1.074,9.0189,5.413,28330,44,14
1.29,9.0427,5.895,27783,44,15
1.002,9.0149,5.915,27378,44,15
0.986,9.0142,5.871,28414,44,15
0.609,9.017,5.479,28955,44,16
0.757,9.0172,5.46,28411,44,16
0.939,9.028,5.438,28140,44,16
0.626,9.0313,5.464,32281,44,17
0.867,9.0317,5.437,31361,44,17
1.152,9.0161,5.433,31348,44,17
1.099,9.0192,5.891,33606,44,18
0.803,9.0341,5.857,31925,44,18
1.084,9.0176,5.867,32206,44,18
0.611,9.018,5.889,28974,44,19
1.182,9.0261,5.895,28332,44,19
1.152,9.0211,5.907,28125,44,19
1.501,9.0233,5.468,32522,44,20
1.141,9.0318,5.453,31730,44,20
1.193,9.0164,5.435,32083,44,20
0.583,9.0191,5.867,29120,44,21
1.135,9.0193,5.886,28469,44,21
1.347,9.0193,5.878,28323,44,21
1.381,9.0218,5.439,29544,44,22
0.706,9.0378,5.444,28490,44,22
1.076,9.0164,5.418,28296,44,22
1.401,9.0469,5.457,27827,44,23
0.665,9.0154,5.406,27659,44,23
1.331,9.0174,5.416,28569,44,23
0.822,9.0225,5.854,29030,44,24
1.057,9.0376,5.879,28542,44,24
1.039,9.0178,5.903,28468,44,24
0.909,9.0178,5.82,28155,44,25
1.443,9.0372,5.841,27624,44,25
0.725,9.0162,5.869,28472,44,25
0.887,9.0361,5.484,27809,44,26
1.079,9.0181,5.466,27610,44,26
0.596,9.0192,5.451,28469,44,26
1.371,9.0254,5.485,28840,44,27
0.705,9.0393,5.46,28323,44,27
1.2,9.016,5.452,28362,44,27
0.823,9.0438,5.82,29026,44,28
1.023,9.0168,5.841,28357,44,28
1.224,9.0168,5.878,28382,44,28
1.538,9.0434,5.435,29035,44,29
0.947,9.0172,5.461,28468,44,29
1.283,9.0183,5.423,28607,44,29
0.697,9.0268,5.867,29115,44,30
1.257,9.0264,5.891,28470,44,30
1.29,9.0191,5.881,28347,44,30
1.222,9.0181,5.87,29143,44,31
1.414,9.0355,5.862,28352,44,31
1.164,9.0169,5.886,28363,44,31
1.23,9.0252,5.888,71676,44,32
0.866,9.0361,5.849,72743,44,32
0.697,9.019,5.866,70756,44,32
1.235,9.0263,5.865,28122,44,33
1.203,9.0271,5.851,27669,44,33
0.567,9.0168,5.876,28524,44,33
1.385,9.0548,5.812,33108,44,34
0.893,9.0251,5.887,32463,44,34
1.121,9.0175,5.851,32976,44,34
1.361,9.037,5.869,32896,44,35
1.335,9.0171,5.839,32060,44,35
0.567,9.0197,5.847,32331,44,35
1.343,9.0174,5.481,31338,44,36
1.394,9.0189,5.475,30875,44,36
1.492,9.025,5.456,31648,44,36
0.748,9.0399,5.826,31811,44,37
0.722,9.0196,5.853,31349,44,37
0.921,9.018,5.849,32632,44,37
1.13,9.0162,5.515,28870,44,38
1.097,9.0201,5.467,28355,44,38
0.974,9.0247,5.473,28449,44,38
0.816,9.042,5.786,27914,44,39
1.013,9.0179,5.827,27344,44,39
1.273,9.0171,5.853,28463,44,39
1.398,9.0228,5.438,29215,44,40
1.029,9.0227,5.426,28429,44,40
1.225,9.0177,5.447,28628,44,40
1.082,9.0249,5.886,29905,44,41
1.477,9.0191,5.874,28672,44,41
0.682,9.0546,5.876,28702,44,41
1.632,9.0321,5.838,29095,44,42
1.287,9.0269,5.848,28471,44,42
1.416,9.0176,5.849,28495,44,42
1.522,9.0251,5.482,27775,44,43
1.155,9.0311,5.461,27467,44,43
0.633,9.0171,5.438,28540,44,43
0.57,9.0332,5.861,27598,44,44
0.606,9.0158,5.865,27586,44,44
0.924,9.017,5.881,28397,44,44
1.299,9.0357,5.598,27842,45,1
1.571,9.0289,5.621,27643,45,1
1.329,9.0152,5.602,27416,45,1
0.521,9.0205,5.654,28223,45,2
0.826,9.0329,5.66,28279,45,2
1.067,9.0208,5.626,28528,45,2
1.376,9.0327,5.844,29167,45,3
1.677,9.0291,5.846,28266,45,3
1.186,9.0137,5.851,28293,45,3
1.091,9.0422,5.648,28139,45,4
0.913,9.0221,5.642,28319,45,4
1.025,9.0223,5.66,28467,45,4
1.202,9.0437,5.647,27948,45,5
0.663,9.0311,5.637,28388,45,5
0.757,9.0232,5.595,28368,45,5
0.672,9.0396,5.65,29116,45,6
0.731,9.0168,5.589,28323,45,6
1.309,9.0164,5.609,28420,45,6
1.186,9.0266,5.817,29045,45,7
0.815,9.0325,5.832,28479,45,7
1.082,9.0191,5.823,28222,45,7
1.209,9.0332,5.606,28015,45,8
1.092,9.0237,5.601,28218,45,8
1.12,9.0207,5.591,28437,45,8
1.536,9.0362,5.835,29233,45,9
1.047,9.0364,5.808,28308,45,9
1.39,9.0234,5.849,28500,45,9
0.654,9.0227,5.854,28067,45,10
1.012,9.0177,5.853,27633,45,10
0.827,9.0346,5.873,27488,45,10
1.25,9.0195,5.811,27941,45,11
1.075,9.0352,5.802,27996,45,11
1.667,9.0375,5.771,28337,45,11
0.652,9.0221,5.843,28481,45,12
1.268,9.0305,5.856,28481,45,12
0.764,9.0164,5.861,28340,45,12
0.913,9.0303,5.645,28969,45,13
1.329,9.0256,5.659,28541,45,13
1.49,9.0207,5.645,28451,45,13
0.603,9.0345,5.595,28155,45,14
1.282,9.0217,5.575,28393,45,14
1.032,9.0153,5.572,28255,45,14
1.338,9.0408,5.898,28224,45,15
0.557,9.0311,5.879,28203,45,15
0.629,9.0201,5.886,28475,45,15
1.172,9.0281,5.657,28149,45,16
0.918,9.0169,5.619,27577,45,16
1.273,9.0194,5.611,27433,45,16
0.728,9.0226,5.613,28115,45,17
0.768,9.0322,5.581,28328,45,17
0.945,9.0222,5.605,28348,45,17
0.742,9.042,5.804,31378,45,18
0.992,9.0232,5.787,31643,45,18
0.899,9.0183,5.801,32245,45,18
0.981,9.023,5.847,31773,45,19
0.894,9.0224,5.848,32412,45,19
1.008,9.0185,5.849,32497,45,19
0.666,9.0211,5.677,28601,45,20
1.001,9.0322,5.638,28364,45,20
1.104,9.0153,5.625,28361,45,20
1.356,9.0217,5.83,32480,45,21
1.587,9.0353,5.827,31847,45,21
1.163,9.0213,5.841,32140,45,21
1.381,9.0266,5.636,28546,45,22
1.302,9.0327,5.57,28363,45,22
1.15,9.017,5.558,28532,45,22
0.692,9.025,5.638,28974,45,23
1.023,9.0247,5.653,28401,45,23
0.912,9.0344,5.657,28548,45,23
0.986,9.0391,5.614,27858,45,24
1.093,9.0223,5.599,27520,45,24
0.67,9.0174,5.624,27481,45,24
0.859,9.0183,5.807,29211,45,25
1.479,9.0397,5.798,28348,45,25
0.544,9.0277,5.802,28558,45,25
1.331,9.0192,5.807,28176,45,26
1.01,9.033,5.822,27354,45,26
1.032,9.0224,5.837,27436,45,26
1.271,9.044,5.581,28018,45,27
0.951,9.0314,5.592,27386,45,27
1.06,9.0213,5.565,27367,45,27
0.954,9.0255,5.63,28372,45,28
0.953,9.0377,5.612,28469,45,28
1.008,9.0165,5.622,28247,45,28
0.88,9.0473,5.794,28669,45,29
1.039,9.0176,5.83,28324,45,29
1.371,9.0253,5.853,28256,45,29
1.101,9.0345,5.569,28935,45,30
0.653,9.0181,5.575,28525,45,30
1.203,9.0207,5.556,28328,45,30
1.486,9.0335,5.863,29054,45,31
0.938,9.0236,5.849,28568,45,31
0.949,9.016,5.884,28185,45,31
1.334,9.0159,5.865,28166,45,32
1.369,9.0471,5.856,28330,45,32
1.183,9.0206,5.862,28400,45,32
1.369,9.028,5.845,70416,45,33
1.218,9.0362,5.821,71051,45,33
1.637,9.0182,5.863,73016,45,33
0.765,9.0393,5.826,27733,45,34
0.588,9.0332,5.832,27382,45,34
0.566,9.0208,5.814,27442,45,34
1.175,9.0528,5.809,33248,45,35
1.216,9.0188,5.801,32392,45,35
0.947,9.0183,5.831,32598,45,35
1.328,9.0333,5.881,33463,45,36
1.545,9.017,5.855,32338,45,36
1.234,9.0216,5.865,32069,45,36
1.124,9.0211,5.656,31360,45,37
0.651,9.0191,5.653,30316,45,37
0.653,9.0203,5.645,30356,45,37
1.394,9.0358,5.831,31132,45,38
1.221,9.02,5.841,30559,45,38
1.325,9.027,5.85,30728,45,38
1.329,9.0159,5.651,28519,45,39
1.079,9.0165,5.65,28393,45,39
1.02,9.0213,5.644,28478,45,39
1.409,9.0397,5.828,28140,45,40
0.586,9.0193,5.83,27450,45,40
0.922,9.0269,5.867,27399,45,40
1.163,9.0555,5.638,29069,45,41
0.838,9.0217,5.588,28630,45,41
0.792,9.0202,5.601,28407,45,41
0.867,9.0193,5.887,29115,45,42
1.478,9.0277,5.887,28335,45,42
1.331,9.0457,5.907,28232,45,42
1.34,9.0335,5.841,29106,45,43
1.288,9.035,5.831,28371,45,43
1.163,9.0229,5.861,28256,45,43
1.291,9.0181,5.641,28314,45,44
1.187,9.034,5.617,27447,45,44
1.092,9.0178,5.609,27368,45,44
1.122,9.0374,5.868,27752,45,45
0.861,9.0202,5.867,27525,45,45
0.736,9.0197,5.857,27304,45,45
1.374,9.0288,5.698,28386,46,1
0.718,9.0318,5.679,27671,46,1
1.293,9.0175,5.67,27525,46,1
0.639,9.03,5.672,28208,46,2
1.317,9.031,5.671,28083,46,2
1.022,9.0178,5.63,28349,46,2
0.659,9.0241,5.839,28263,46,3
0.91,9.0317,5.825,27710,46,3
0.569,9.0218,5.843,27716,46,3
1.118,9.045,5.661,28184,46,4
0.701,9.0228,5.638,28299,46,4
0.917,9.0191,5.665,28287,46,4
1.239,9.0272,5.708,27952,46,5
1.293,9.0392,5.718,28101,46,5
1.141,9.0169,5.689,28433,46,5
1.163,9.037,5.7,28843,46,6
0.816,9.0193,5.688,28257,46,6
0.846,9.0165,5.662,28289,46,6
1.13,9.0276,5.686,28076,46,7
1.086,9.0324,5.657,27455,46,7
1.323,9.0184,5.66,27624,46,7
1.003,9.0397,5.858,28323,46,8
0.919,9.0169,5.842,28159,46,8
1.035,9.0165,5.844,28310,46,8
1.118,9.0337,5.671,28047,46,9
1.238,9.0176,5.676,27617,46,9
0.555,9.0176,5.658,27700,46,9
1.396,9.0178,5.77,28367,46,10
1.343,9.0403,5.724,27844,46,10
1.207,9.0184,5.721,27576,46,10
0.851,9.0172,5.859,28240,46,11
0.62,9.0178,5.876,28042,46,11
0.668,9.0245,5.84,28229,46,11
1.094,9.0225,5.797,29160,46,12
1.166,9.0395,5.765,28186,46,12
1.382,9.0182,5.786,28262,46,12
1.288,9.0236,5.814,27862,46,13
1.36,9.0273,5.799,27665,46,13
1.132,9.0154,5.786,27738,46,13
1.205,9.0323,5.698,28741,46,14
0.923,9.0351,5.688,28266,46,14
1.055,9.0202,5.695,28593,46,14
1.055,9.0404,5.658,28214,46,15
1.158,9.0187,5.653,28373,46,15
1.402,9.019,5.644,28180,46,15
0.978,9.0334,5.833,28366,46,16
0.561,9.0176,5.844,27573,46,16
0.964,9.0178,5.835,27531,46,16
1.364,9.0174,5.691,28128,46,17
0.996,9.02,5.663,28165,46,17
1.388,9.0235,5.672,28535,46,17
0.991,9.0245,5.721,31865,46,18
1.007,9.0303,5.677,31666,46,18
1.346,9.0186,5.669,32118,46,18
1.096,9.0213,5.834,32063,46,19
1.073,9.0338,5.857,32102,46,19
1.153,9.0177,5.865,32446,46,19
1.118,9.0165,5.875,28783,46,20
1.335,9.0235,5.88,28432,46,20
0.807,9.0167,5.838,28336,46,20
1.332,9.0219,5.674,27993,46,21
0.714,9.0327,5.697,27884,46,21
1.153,9.0168,5.652,27771,46,21
1.007,9.0187,5.856,32397,46,22
0.923,9.0177,5.874,32197,46,22
1.009,9.0192,5.86,32108,46,22
1.305,9.0165,5.699,28858,46,23
1.227,9.0425,5.699,28375,46,23
0.912,9.0171,5.651,28313,46,23
1.667,9.0227,5.667,28949,46,24
0.735,9.033,5.679,28351,46,24
1.064,9.0163,5.679,28295,46,24
1.3,9.0347,5.671,28358,46,25
1.084,9.0148,5.633,27854,46,25
1.117,9.0203,5.613,27572,46,25
0.966,9.0166,5.829,28250,46,26
1.039,9.0411,5.832,27718,46,26
0.699,9.0165,5.823,27848,46,26
1.396,9.0261,5.862,28395,46,27
1.011,9.0402,5.852,27653,46,27
0.834,9.0167,5.859,27474,46,27
0.815,9.032,5.662,28140,46,28
0.931,9.0174,5.669,27620,46,28
0.885,9.0172,5.634,27563,46,28
0.98,9.0159,5.676,29322,46,29
1.319,9.0399,5.668,28351,46,29
0.924,9.0169,5.643,28241,46,29
1.031,9.0391,5.847,29171,46,30
0.646,9.0198,5.831,28305,46,30
0.903,9.0162,5.838,28140,46,30
0.931,9.0401,5.673,27928,46,31
0.981,9.0169,5.686,27748,46,31
1.053,9.0195,5.653,27770,46,31
1.11,9.0273,5.864,29027,46,32
0.493,9.0324,5.885,28376,46,32
1.196,9.0185,5.871,28397,46,32
0.871,9.0177,5.819,28619,46,33
0.939,9.0495,5.777,28397,46,33
1.125,9.0164,5.807,28326,46,33
1.031,9.0296,5.841,69520,46,34
1.345,9.0374,5.837,71764,46,34
0.84,9.0223,5.811,70759,46,34
0.893,9.023,5.873,28307,46,35
1.089,9.0316,5.833,27679,46,35
1.213,9.017,5.819,27496,46,35
0.608,9.0428,5.859,31530,46,36
0.995,9.0196,5.826,30954,46,36
1.047,9.0145,5.822,31283,46,36
1.12,9.0423,5.82,32050,46,37
1.138,9.0228,5.822,31254,46,37
0.706,9.0167,5.817,31445,46,37
1.201,9.0162,5.664,31731,46,38
1.354,9.0236,5.658,30417,46,38
1.075,9.018,5.67,30641,46,38
1.03,9.0417,5.851,31385,46,39
1.166,9.0161,5.859,30659,46,39
0.864,9.0158,5.869,30601,46,39
0.598,9.0164,5.681,29059,46,40
1.372,9.0154,5.706,28217,46,40
0.549,9.026,5.666,28164,46,40
1.157,9.0359,5.814,28141,46,41
0.887,9.0247,5.785,27758,46,41
1.084,9.0181,5.787,27369,46,41
1.419,9.0428,5.677,28003,46,42
0.901,9.0241,5.617,27798,46,42
1.167,9.0163,5.654,27716,46,42
0.886,9.0183,5.862,28319,46,43
1.035,9.0191,5.863,27818,46,43
1.124,9.0367,5.86,27644,46,43
0.98,9.0245,5.856,27966,46,44
0.936,9.021,5.857,27544,46,44
1.417,9.0183,5.826,27782,46,44
0.633,9.0156,5.721,28371,46,45
1.196,9.0378,5.674,27559,46,45
1.149,9.0158,5.694,27510,46,45
0.63,9.0406,5.886,28329,46,46
1.441,9.0154,5.866,27667,46,46
1.073,9.0156,5.857,27562,46,46
1.126,9.0279,5.774,28519,47,1
0.527,9.0309,5.783,27601,47,1
1.204,9.0211,5.8,27541,47,1
1.222,9.0234,5.81,28795,47,2
1.026,9.0377,5.806,27670,47,2
1.032,9.016,5.762,28227,47,2
1.086,9.0204,5.864,27439,47,3
0.915,9.0413,5.898,27216,47,3
0.953,9.0204,5.86,26516,47,3
0.681,9.0403,5.759,28343,47,4
1.195,9.0179,5.792,27750,47,4
1.277,9.0167,5.802,27673,47,4
1.059,9.0214,5.798,28954,47,5
0.913,9.0173,5.805,27534,47,5
1.135,9.0166,5.84,28360,47,5
1.293,9.0418,5.79,29362,47,6
1.148,9.0279,5.803,27629,47,6
1.123,9.0239,5.787,28372,47,6
1.139,9.0283,5.766,27581,47,7
0.631,9.0399,5.813,27251,47,7
0.977,9.0243,5.776,26515,47,7
1.057,9.0483,5.86,28753,47,8
1.222,9.0199,5.845,27694,47,8
0.641,9.0194,5.864,27516,47,8
1.239,9.0339,5.801,29081,47,9
1.184,9.021,5.8,27595,47,9
1.324,9.0222,5.812,28282,47,9
1.106,9.0185,5.857,28434,47,10
0.84,9.0405,5.874,27658,47,10
0.887,9.0166,5.835,27653,47,10
1.313,9.0179,5.889,28250,47,11
0.634,9.0175,5.878,27675,47,11
1.085,9.0266,5.86,27608,47,11
1.211,9.02,5.828,28937,47,12
1.198,9.0363,5.821,27438,47,12
0.534,9.0259,5.837,28397,47,12
1.242,9.0268,5.794,27470,47,13
1.047,9.0313,5.796,27353,47,13
1.218,9.0231,5.804,26562,47,13
0.969,9.03,5.809,28481,47,14
0.779,9.0327,5.814,27874,47,14
1.043,9.0247,5.813,27592,47,14
0.745,9.0367,5.733,28901,47,15
1.453,9.0165,5.755,27522,47,15
1.226,9.0199,5.788,28337,47,15
1.369,9.046,5.873,28793,47,16
1.298,9.0214,5.843,27548,47,16
1.152,9.0219,5.842,28252,47,16
0.771,9.0193,5.785,28720,47,17
0.999,9.0196,5.79,27569,47,17
1.162,9.0202,5.792,27498,47,17
0.738,9.0257,5.763,29104,47,18
0.665,9.0366,5.753,27369,47,18
0.953,9.0173,5.768,28344,47,18
0.863,9.0253,5.856,32633,47,19
0.752,9.0346,5.835,30986,47,19
0.848,9.0236,5.84,32167,47,19
1.137,9.023,5.891,33183,47,20
0.882,9.021,5.896,31722,47,20
1.149,9.016,5.854,32552,47,20
0.653,9.0229,5.8,27738,47,21
0.935,9.0321,5.819,27192,47,21
0.53,9.016,5.804,26655,47,21
0.989,9.0252,5.817,28327,47,22
0.916,9.0226,5.806,27806,47,22
0.907,9.0203,5.79,27699,47,22
1.207,9.0226,5.871,30941,47,23
0.589,9.0419,5.868,30672,47,23
0.617,9.0331,5.86,29529,47,23
1.408,9.0243,5.788,27671,47,24
1.217,9.0377,5.786,27186,47,24
0.739,9.0173,5.802,26490,47,24
1.107,9.0364,5.812,28053,47,25
1.471,9.0163,5.796,27292,47,25
1.323,9.028,5.795,26403,47,25
1.039,9.0169,5.732,28474,47,26
1.014,9.044,5.745,27695,47,26
1.012,9.0227,5.703,27583,47,26
1.034,9.019,5.858,28567,47,27
1.018,9.0446,5.869,27746,47,27
0.483,9.0183,5.887,27536,47,27
0.571,9.0443,5.827,28330,47,28
0.847,9.025,5.824,27536,47,28
1.143,9.017,5.775,27806,47,28
0.644,9.0213,5.751,28115,47,29
1.187,9.0424,5.727,27781,47,29
1.148,9.0212,5.677,27710,47,29
1.513,9.0408,5.81,27506,47,30
1.163,9.0186,5.797,27029,47,30
0.555,9.0312,5.812,26457,47,30
1.166,9.0454,5.837,27630,47,31
0.826,9.0273,5.804,27262,47,31
1.279,9.0218,5.776,26504,47,31
0.914,9.029,5.767,28335,47,32
0.899,9.02,5.779,27855,47,32
0.896,9.0155,5.782,27676,47,32
0.625,9.0169,5.866,27697,47,33
0.725,9.0449,5.857,27173,47,33
0.92,9.0231,5.883,26510,47,33
1.039,9.0435,5.868,29397,47,34
1.18,9.0186,5.838,27572,47,34
0.952,9.0288,5.857,28165,47,34
1.224,9.0275,5.864,70213,47,35
1.495,9.036,5.867,70839,47,35
0.728,9.0234,5.874,70478,47,35
1.415,9.0426,5.852,28246,47,36
1.42,9.019,5.878,27812,47,36
1.226,9.0321,5.84,27867,47,36
1.055,9.0405,5.835,31725,47,37
0.764,9.0153,5.867,31334,47,37
0.925,9.0216,5.902,31504,47,37
1.023,9.0262,5.889,32337,47,38
0.909,9.0179,5.883,31564,47,38
1.382,9.0188,5.912,31220,47,38
1.111,9.0168,5.824,31434,47,39
1.331,9.0365,5.811,30824,47,39
0.627,9.0232,5.826,30704,47,39
0.98,9.0373,5.873,31494,47,40
1.298,9.0215,5.881,30835,47,40
0.88,9.0231,5.872,30527,47,40
0.787,9.0253,5.813,27455,47,41
0.913,9.0256,5.818,27154,47,41
1.266,9.0224,5.79,26466,47,41
1.096,9.0459,5.829,28144,47,42
1.4,9.0221,5.847,27754,47,42
1.303,9.0282,5.822,27508,47,42
0.889,9.0387,5.76,28518,47,43
0.69,9.0195,5.758,27819,47,43
1.115,9.0232,5.764,27559,47,43
0.722,9.0196,5.924,28229,47,44
0.703,9.0254,5.903,27898,47,44
0.959,9.0431,5.87,27572,47,44
0.696,9.0515,5.843,28091,47,45
1.11,9.0178,5.836,27827,47,45
1.16,9.0342,5.861,27651,47,45
1.342,9.0203,5.793,28317,47,46
1.193,9.0422,5.765,27690,47,46
0.993,9.0231,5.789,27650,47,46
0.951,9.0314,5.877,28526,47,47
0.865,9.021,5.878,27596,47,47
1.388,9.0223,5.891,27732,47,47
1.204,9.0233,5.811,27856,48,1
1.043,9.0378,5.848,27548,48,1
1.253,9.0238,5.826,27595,48,1
1.168,9.0292,5.845,28551,48,2
0.677,9.0262,5.841,27650,48,2
1.246,9.0163,5.785,27600,48,2
1.058,9.026,5.798,28327,48,3
1.019,9.031,5.861,27626,48,3
1.302,9.0166,5.85,27505,48,3
1.193,9.0407,5.79,28005,48,4
0.732,9.017,5.797,27101,48,4
0.955,9.0171,5.751,27896,48,4
0.618,9.0222,5.794,28563,48,5
1.041,9.04,5.813,27557,48,5
1.06,9.0161,5.759,27534,48,5
1.127,9.0346,5.761,28096,48,6
0.967,9.0255,5.749,27666,48,6
1.368,9.0225,5.767,27541,48,6
0.928,9.0322,5.804,28412,48,7
0.888,9.0174,5.763,27469,48,7
1.305,9.0162,5.742,27489,48,7
1.08,9.0424,5.792,28149,48,8
1.214,9.0295,5.783,27242,48,8
1.264,9.0189,5.782,27801,48,8
1.022,9.0405,5.811,28488,48,9
0.682,9.0152,5.778,27437,48,9
0.981,9.0147,5.751,27630,48,9
0.715,9.0465,5.814,28060,48,10
1.133,9.017,5.817,27260,48,10
0.642,9.0162,5.834,27666,48,10
1.225,9.0156,5.842,28083,48,11
1.34,9.0381,5.873,27563,48,11
0.764,9.0173,5.868,27678,48,11
1.152,9.0179,5.828,28102,48,12
0.651,9.0565,5.825,27483,48,12
1.316,9.0326,5.824,27727,48,12
0.84,9.0196,5.77,28384,48,13
1.043,9.0473,5.77,27641,48,13
0.957,9.0208,5.793,27530,48,13
0.807,9.0324,5.877,28123,48,14
1.002,9.0286,5.871,27251,48,14
0.946,9.019,5.846,27847,48,14
1.235,9.0576,5.801,28239,48,15
1.056,9.0172,5.825,27713,48,15
0.959,9.0175,5.798,27543,48,15
1.167,9.0534,5.836,28089,48,16
0.87,9.0187,5.81,27612,48,16
0.646,9.0143,5.808,27498,48,16
0.966,9.0508,5.812,27706,48,17
0.717,9.0155,5.825,27352,48,17
0.789,9.0141,5.79,27808,48,17
1.38,9.02,5.822,28510,48,18
0.959,9.0179,5.801,27632,48,18
0.656,9.0573,5.775,27696,48,18
0.597,9.0261,5.837,31351,48,19
0.737,9.0314,5.82,30973,48,19
0.991,9.0175,5.809,31004,48,19
1.062,9.024,5.803,32040,48,20
1.195,9.0321,5.845,31259,48,20
0.671,9.0162,5.827,31498,48,20
0.759,9.0178,5.816,28594,48,21
1.023,9.0193,5.829,27522,48,21
1.073,9.0652,5.825,27545,48,21
1.044,9.0256,5.816,28205,48,22
1.059,9.0346,5.804,27422,48,22
1.317,9.0179,5.82,27718,48,22
0.961,9.0192,5.843,31691,48,23
1.116,9.0182,5.843,31292,48,23
0.985,9.0174,5.837,31333,48,23
0.923,9.0167,5.783,28190,48,24
1.313,9.0418,5.789,27603,48,24
1.315,9.0172,5.73,27489,48,24
0.697,9.0277,5.82,28190,48,25
0.822,9.0448,5.817,27586,48,25
0.929,9.0179,5.823,27568,48,25
0.817,9.0421,5.781,27903,48,26
1.023,9.0242,5.73,27639,48,26
0.693,9.0185,5.738,27770,48,26
1.013,9.0236,5.826,27860,48,27
1.155,9.052,5.837,27255,48,27
0.607,9.0164,5.844,27867,48,27
1.153,9.0155,5.835,27853,48,28
1.037,9.0313,5.836,27468,48,28
0.813,9.0219,5.831,27721,48,28
1.012,9.0404,5.856,27990,48,29
1.032,9.0186,5.808,27508,48,29
1.037,9.0189,5.799,27469,48,29
1.017,9.018,5.845,28168,48,30
1.192,9.0335,5.843,27412,48,30
0.974,9.0162,5.845,27487,48,30
1.175,9.0464,5.745,28429,48,31
0.997,9.0163,5.789,27708,48,31
0.867,9.0145,5.789,27739,48,31
1.135,9.0438,5.816,28129,48,32
0.805,9.0164,5.811,27303,48,32
1.061,9.0185,5.815,27820,48,32
1.361,9.0246,5.839,28269,48,33
1.066,9.0366,5.831,27781,48,33
0.984,9.0161,5.859,27592,48,33
1.239,9.0162,5.861,28339,48,34
1.299,9.0425,5.866,27596,48,34
0.67,9.016,5.885,27648,48,34
1.027,9.0483,5.818,28329,48,35
1.193,9.0366,5.822,27451,48,35
1.137,9.0225,5.825,27776,48,35
0.829,9.0258,5.836,67078,48,36
1.007,9.0292,5.838,69057,48,36
0.98,9.0168,5.798,71308,48,36
