instanceID,experimentID,setid,instanceType,wallTime,clients,threads,scaleFactor,transactionsType,queryMode,duration,transactions,,mountPoint,,,,
i-059948313397a6a53,1567221104-30,30,m5d.large,60.22352767,10,10,1,TPC-B (sort of),simple,60 s,30688,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-059948313397a6a53,1567221104-30,30,m5d.large,60.23370409,10,10,1,TPC-B (sort of),simple,60 s,31090,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05c08398631c6cee8,1567221104-30,30,m5d.large,60.24314713,10,10,1,TPC-B (sort of),simple,60 s,37073,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05c08398631c6cee8,1567221104-30,30,m5d.large,60.23667169,10,10,1,TPC-B (sort of),simple,60 s,36091,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05c08398631c6cee8,1567221104-30,30,m5d.large,60.26060224,10,10,1,TPC-B (sort of),simple,60 s,36516,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-30,30,m5d.large,60.23860097,10,10,1,TPC-B (sort of),simple,60 s,43370,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-30,30,m5d.large,60.23561049,10,10,1,TPC-B (sort of),simple,60 s,41588,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-30,30,m5d.large,60.24902725,10,10,1,TPC-B (sort of),simple,60 s,40260,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-071b1879a1ebb0a2e,1567221104-30,30,m5d.large,60.33819914,10,10,1,TPC-B (sort of),simple,60 s,34258,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-071b1879a1ebb0a2e,1567221104-30,30,m5d.large,60.29537702,10,10,1,TPC-B (sort of),simple,60 s,33447,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-071b1879a1ebb0a2e,1567221104-30,30,m5d.large,60.23313594,10,10,1,TPC-B (sort of),simple,60 s,31266,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08a089c55ebf1a67d,1567221104-30,30,m5d.large,60.22329092,10,10,1,TPC-B (sort of),simple,60 s,35255,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08a089c55ebf1a67d,1567221104-30,30,m5d.large,60.29563856,10,10,1,TPC-B (sort of),simple,60 s,33254,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08a089c55ebf1a67d,1567221104-30,30,m5d.large,60.18710852,10,10,1,TPC-B (sort of),simple,60 s,31529,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0bbeac5059d0aa530,1567221104-30,30,m5d.large,60.21122527,10,10,1,TPC-B (sort of),simple,60 s,44511,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0bbeac5059d0aa530,1567221104-30,30,m5d.large,60.24974704,10,10,1,TPC-B (sort of),simple,60 s,43546,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0bbeac5059d0aa530,1567221104-30,30,m5d.large,60.22791743,10,10,1,TPC-B (sort of),simple,60 s,43831,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0da2ba85b4a92c27f,1567221104-30,30,m5d.large,60.33192277,10,10,1,TPC-B (sort of),simple,60 s,34770,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0da2ba85b4a92c27f,1567221104-30,30,m5d.large,60.31053376,10,10,1,TPC-B (sort of),simple,60 s,33214,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0da2ba85b4a92c27f,1567221104-30,30,m5d.large,60.29983759,10,10,1,TPC-B (sort of),simple,60 s,31195,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df9479eb87fd0043,1567221104-30,30,m5d.large,60.28606796,10,10,1,TPC-B (sort of),simple,60 s,34967,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df9479eb87fd0043,1567221104-30,30,m5d.large,60.19584489,10,10,1,TPC-B (sort of),simple,60 s,34199,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df9479eb87fd0043,1567221104-30,30,m5d.large,60.16066289,10,10,1,TPC-B (sort of),simple,60 s,34077,,data_directory = '/var/lib/postgresql/9.5/main',,,34358.05556,
,,,,,,,,,,,,,,,,,
i-0006f489be2256f72,1567221104-31,31,m5d.large,60.28841257,10,10,1,TPC-B (sort of),simple,60 s,32873,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0006f489be2256f72,1567221104-31,31,m5d.large,60.27451587,10,10,1,TPC-B (sort of),simple,60 s,32760,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0006f489be2256f72,1567221104-31,31,m5d.large,60.24784613,10,10,1,TPC-B (sort of),simple,60 s,33094,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-00dcc29167f1a11d2,1567221104-31,31,m5d.large,60.26343107,10,10,1,TPC-B (sort of),simple,60 s,35426,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-00dcc29167f1a11d2,1567221104-31,31,m5d.large,60.16119695,10,10,1,TPC-B (sort of),simple,60 s,34481,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-00dcc29167f1a11d2,1567221104-31,31,m5d.large,60.15504813,10,10,1,TPC-B (sort of),simple,60 s,34239,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7b6b631ede7d01,1567221104-31,31,m5d.large,60.23119044,10,10,1,TPC-B (sort of),simple,60 s,35471,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7b6b631ede7d01,1567221104-31,31,m5d.large,60.16969252,10,10,1,TPC-B (sort of),simple,60 s,34120,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7b6b631ede7d01,1567221104-31,31,m5d.large,60.20999193,10,10,1,TPC-B (sort of),simple,60 s,34058,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01f297a511c451563,1567221104-31,31,m5d.large,60.31272054,10,10,1,TPC-B (sort of),simple,60 s,33173,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01f297a511c451563,1567221104-31,31,m5d.large,60.30351901,10,10,1,TPC-B (sort of),simple,60 s,32402,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01f297a511c451563,1567221104-31,31,m5d.large,60.27002239,10,10,1,TPC-B (sort of),simple,60 s,32998,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-02025c7743e410e56,1567221104-31,31,m5d.large,60.18734169,10,10,1,TPC-B (sort of),simple,60 s,35256,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-02025c7743e410e56,1567221104-31,31,m5d.large,60.16183615,10,10,1,TPC-B (sort of),simple,60 s,34320,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-02025c7743e410e56,1567221104-31,31,m5d.large,60.16730762,10,10,1,TPC-B (sort of),simple,60 s,33938,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-03d6186940923b2fe,1567221104-31,31,m5d.large,60.26220965,10,10,1,TPC-B (sort of),simple,60 s,35517,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-03d6186940923b2fe,1567221104-31,31,m5d.large,60.32521296,10,10,1,TPC-B (sort of),simple,60 s,34039,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-03d6186940923b2fe,1567221104-31,31,m5d.large,60.31942677,10,10,1,TPC-B (sort of),simple,60 s,34131,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-043963ebad5d8c6c5,1567221104-31,31,m5d.large,60.19511867,10,10,1,TPC-B (sort of),simple,60 s,32957,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-043963ebad5d8c6c5,1567221104-31,31,m5d.large,60.16334343,10,10,1,TPC-B (sort of),simple,60 s,32726,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-043963ebad5d8c6c5,1567221104-31,31,m5d.large,60.17898011,10,10,1,TPC-B (sort of),simple,60 s,33004,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-053f3add4a06405f1,1567221104-31,31,m5d.large,60.28506398,10,10,1,TPC-B (sort of),simple,60 s,32717,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-053f3add4a06405f1,1567221104-31,31,m5d.large,60.28305745,10,10,1,TPC-B (sort of),simple,60 s,32510,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-053f3add4a06405f1,1567221104-31,31,m5d.large,60.22788405,10,10,1,TPC-B (sort of),simple,60 s,32968,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-054814ee945f8d300,1567221104-31,31,m5d.large,60.21844721,10,10,1,TPC-B (sort of),simple,60 s,39896,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-054814ee945f8d300,1567221104-31,31,m5d.large,60.15019298,10,10,1,TPC-B (sort of),simple,60 s,39748,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-054814ee945f8d300,1567221104-31,31,m5d.large,60.15175843,10,10,1,TPC-B (sort of),simple,60 s,39177,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-059948313397a6a53,1567221104-31,31,m5d.large,60.21062493,10,10,1,TPC-B (sort of),simple,60 s,32479,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-059948313397a6a53,1567221104-31,31,m5d.large,60.20890474,10,10,1,TPC-B (sort of),simple,60 s,32559,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-059948313397a6a53,1567221104-31,31,m5d.large,60.17178512,10,10,1,TPC-B (sort of),simple,60 s,33053,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05c08398631c6cee8,1567221104-31,31,m5d.large,60.2241354,10,10,1,TPC-B (sort of),simple,60 s,39280,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05c08398631c6cee8,1567221104-31,31,m5d.large,60.2491169,10,10,1,TPC-B (sort of),simple,60 s,39336,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05c08398631c6cee8,1567221104-31,31,m5d.large,60.24582314,10,10,1,TPC-B (sort of),simple,60 s,39308,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-31,31,m5d.large,60.23606467,10,10,1,TPC-B (sort of),simple,60 s,46126,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-31,31,m5d.large,60.27412415,10,10,1,TPC-B (sort of),simple,60 s,43356,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-31,31,m5d.large,60.29681206,10,10,1,TPC-B (sort of),simple,60 s,42529,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-071b1879a1ebb0a2e,1567221104-31,31,m5d.large,60.23168731,10,10,1,TPC-B (sort of),simple,60 s,35283,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-071b1879a1ebb0a2e,1567221104-31,31,m5d.large,60.23779368,10,10,1,TPC-B (sort of),simple,60 s,34173,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-071b1879a1ebb0a2e,1567221104-31,31,m5d.large,60.26432133,10,10,1,TPC-B (sort of),simple,60 s,34036,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08a089c55ebf1a67d,1567221104-31,31,m5d.large,60.27822638,10,10,1,TPC-B (sort of),simple,60 s,34772,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08a089c55ebf1a67d,1567221104-31,31,m5d.large,60.17528772,10,10,1,TPC-B (sort of),simple,60 s,34446,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08a089c55ebf1a67d,1567221104-31,31,m5d.large,60.17630458,10,10,1,TPC-B (sort of),simple,60 s,33831,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0bbeac5059d0aa530,1567221104-31,31,m5d.large,60.22063398,10,10,1,TPC-B (sort of),simple,60 s,44630,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0bbeac5059d0aa530,1567221104-31,31,m5d.large,60.23844337,10,10,1,TPC-B (sort of),simple,60 s,43764,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0bbeac5059d0aa530,1567221104-31,31,m5d.large,60.27812099,10,10,1,TPC-B (sort of),simple,60 s,44104,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0da2ba85b4a92c27f,1567221104-31,31,m5d.large,60.26790857,10,10,1,TPC-B (sort of),simple,60 s,34916,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0da2ba85b4a92c27f,1567221104-31,31,m5d.large,60.24266815,10,10,1,TPC-B (sort of),simple,60 s,34286,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0da2ba85b4a92c27f,1567221104-31,31,m5d.large,60.1930697,10,10,1,TPC-B (sort of),simple,60 s,34023,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df9479eb87fd0043,1567221104-31,31,m5d.large,60.22601938,10,10,1,TPC-B (sort of),simple,60 s,35348,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df9479eb87fd0043,1567221104-31,31,m5d.large,60.15471387,10,10,1,TPC-B (sort of),simple,60 s,34231,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df9479eb87fd0043,1567221104-31,31,m5d.large,60.15178227,10,10,1,TPC-B (sort of),simple,60 s,34013,,data_directory = '/var/lib/postgresql/9.5/main',,,35723.15686,
,,,,,,,,,,,,,,,,,
i-0006f489be2256f72,1567221104-32,32,m5d.large,60.46469927,10,10,1,TPC-B (sort of),simple,60 s,32674,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0006f489be2256f72,1567221104-32,32,m5d.large,60.29003668,10,10,1,TPC-B (sort of),simple,60 s,31451,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0006f489be2256f72,1567221104-32,32,m5d.large,60.25512552,10,10,1,TPC-B (sort of),simple,60 s,31250,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7b6b631ede7d01,1567221104-32,32,m5d.large,60.22941828,10,10,1,TPC-B (sort of),simple,60 s,37193,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7b6b631ede7d01,1567221104-32,32,m5d.large,60.2157402,10,10,1,TPC-B (sort of),simple,60 s,35242,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7b6b631ede7d01,1567221104-32,32,m5d.large,60.17645264,10,10,1,TPC-B (sort of),simple,60 s,35669,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01f297a511c451563,1567221104-32,32,m5d.large,60.33010793,10,10,1,TPC-B (sort of),simple,60 s,32893,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01f297a511c451563,1567221104-32,32,m5d.large,60.32245302,10,10,1,TPC-B (sort of),simple,60 s,31599,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01f297a511c451563,1567221104-32,32,m5d.large,60.28588176,10,10,1,TPC-B (sort of),simple,60 s,30806,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-02025c7743e410e56,1567221104-32,32,m5d.large,60.18167591,10,10,1,TPC-B (sort of),simple,60 s,37100,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-02025c7743e410e56,1567221104-32,32,m5d.large,60.14555025,10,10,1,TPC-B (sort of),simple,60 s,35508,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-02025c7743e410e56,1567221104-32,32,m5d.large,60.18479013,10,10,1,TPC-B (sort of),simple,60 s,35526,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-03d6186940923b2fe,1567221104-32,32,m5d.large,60.24326897,10,10,1,TPC-B (sort of),simple,60 s,33903,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-03d6186940923b2fe,1567221104-32,32,m5d.large,60.27290726,10,10,1,TPC-B (sort of),simple,60 s,33588,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-03d6186940923b2fe,1567221104-32,32,m5d.large,60.24142838,10,10,1,TPC-B (sort of),simple,60 s,34015,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-043963ebad5d8c6c5,1567221104-32,32,m5d.large,60.19646311,10,10,1,TPC-B (sort of),simple,60 s,33073,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-043963ebad5d8c6c5,1567221104-32,32,m5d.large,60.17131376,10,10,1,TPC-B (sort of),simple,60 s,32016,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-043963ebad5d8c6c5,1567221104-32,32,m5d.large,60.20884967,10,10,1,TPC-B (sort of),simple,60 s,31339,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-053f3add4a06405f1,1567221104-32,32,m5d.large,60.36432648,10,10,1,TPC-B (sort of),simple,60 s,32650,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-053f3add4a06405f1,1567221104-32,32,m5d.large,60.25702929,10,10,1,TPC-B (sort of),simple,60 s,31774,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-053f3add4a06405f1,1567221104-32,32,m5d.large,60.27109623,10,10,1,TPC-B (sort of),simple,60 s,30969,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-054814ee945f8d300,1567221104-32,32,m5d.large,60.31907058,10,10,1,TPC-B (sort of),simple,60 s,40640,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-054814ee945f8d300,1567221104-32,32,m5d.large,60.27131367,10,10,1,TPC-B (sort of),simple,60 s,39555,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-054814ee945f8d300,1567221104-32,32,m5d.large,60.14425826,10,10,1,TPC-B (sort of),simple,60 s,39613,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-059948313397a6a53,1567221104-32,32,m5d.large,60.20476723,10,10,1,TPC-B (sort of),simple,60 s,32985,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-059948313397a6a53,1567221104-32,32,m5d.large,60.22289538,10,10,1,TPC-B (sort of),simple,60 s,31328,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-059948313397a6a53,1567221104-32,32,m5d.large,60.23222113,10,10,1,TPC-B (sort of),simple,60 s,31168,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05c08398631c6cee8,1567221104-32,32,m5d.large,60.3073504,10,10,1,TPC-B (sort of),simple,60 s,40708,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05c08398631c6cee8,1567221104-32,32,m5d.large,60.25033641,10,10,1,TPC-B (sort of),simple,60 s,38675,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05c08398631c6cee8,1567221104-32,32,m5d.large,60.30384874,10,10,1,TPC-B (sort of),simple,60 s,37748,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-32,32,m5d.large,60.29751658,10,10,1,TPC-B (sort of),simple,60 s,43351,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-32,32,m5d.large,60.2898345,10,10,1,TPC-B (sort of),simple,60 s,42089,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-32,32,m5d.large,60.23256397,10,10,1,TPC-B (sort of),simple,60 s,43704,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-071b1879a1ebb0a2e,1567221104-32,32,m5d.large,60.26006222,10,10,1,TPC-B (sort of),simple,60 s,33941,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-071b1879a1ebb0a2e,1567221104-32,32,m5d.large,60.34856558,10,10,1,TPC-B (sort of),simple,60 s,32912,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-071b1879a1ebb0a2e,1567221104-32,32,m5d.large,60.31214833,10,10,1,TPC-B (sort of),simple,60 s,34055,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08a089c55ebf1a67d,1567221104-32,32,m5d.large,60.23471665,10,10,1,TPC-B (sort of),simple,60 s,33842,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08a089c55ebf1a67d,1567221104-32,32,m5d.large,60.15784097,10,10,1,TPC-B (sort of),simple,60 s,32969,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08a089c55ebf1a67d,1567221104-32,32,m5d.large,60.24594498,10,10,1,TPC-B (sort of),simple,60 s,33858,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0bbeac5059d0aa530,1567221104-32,32,m5d.large,60.2952776,10,10,1,TPC-B (sort of),simple,60 s,50809,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0bbeac5059d0aa530,1567221104-32,32,m5d.large,60.32257795,10,10,1,TPC-B (sort of),simple,60 s,50639,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0bbeac5059d0aa530,1567221104-32,32,m5d.large,60.24789095,10,10,1,TPC-B (sort of),simple,60 s,50436,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0da2ba85b4a92c27f,1567221104-32,32,m5d.large,60.25968337,10,10,1,TPC-B (sort of),simple,60 s,34399,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0da2ba85b4a92c27f,1567221104-32,32,m5d.large,60.24679399,10,10,1,TPC-B (sort of),simple,60 s,32837,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0da2ba85b4a92c27f,1567221104-32,32,m5d.large,60.18626547,10,10,1,TPC-B (sort of),simple,60 s,33851,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df9479eb87fd0043,1567221104-32,32,m5d.large,60.29261041,10,10,1,TPC-B (sort of),simple,60 s,37516,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df9479eb87fd0043,1567221104-32,32,m5d.large,60.21389389,10,10,1,TPC-B (sort of),simple,60 s,35348,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df9479eb87fd0043,1567221104-32,32,m5d.large,60.1620028,10,10,1,TPC-B (sort of),simple,60 s,35761,,data_directory = '/var/lib/postgresql/9.5/main',,,35936.97917,
,,,,,,,,,,,,,,,,,
i-0006f489be2256f72,1567221104-33,33,m5d.large,60.23829889,10,10,1,TPC-B (sort of),simple,60 s,32834,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0006f489be2256f72,1567221104-33,33,m5d.large,60.25252771,10,10,1,TPC-B (sort of),simple,60 s,32720,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0006f489be2256f72,1567221104-33,33,m5d.large,60.37763047,10,10,1,TPC-B (sort of),simple,60 s,31996,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7b6b631ede7d01,1567221104-33,33,m5d.large,60.20133376,10,10,1,TPC-B (sort of),simple,60 s,36061,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7b6b631ede7d01,1567221104-33,33,m5d.large,60.16728115,10,10,1,TPC-B (sort of),simple,60 s,37026,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7b6b631ede7d01,1567221104-33,33,m5d.large,60.20849133,10,10,1,TPC-B (sort of),simple,60 s,35863,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01f297a511c451563,1567221104-33,33,m5d.large,60.21860981,10,10,1,TPC-B (sort of),simple,60 s,33148,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01f297a511c451563,1567221104-33,33,m5d.large,60.21856093,10,10,1,TPC-B (sort of),simple,60 s,32772,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01f297a511c451563,1567221104-33,33,m5d.large,60.27122068,10,10,1,TPC-B (sort of),simple,60 s,31958,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-02025c7743e410e56,1567221104-33,33,m5d.large,60.1789248,10,10,1,TPC-B (sort of),simple,60 s,36447,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-02025c7743e410e56,1567221104-33,33,m5d.large,60.1916647,10,10,1,TPC-B (sort of),simple,60 s,36632,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-02025c7743e410e56,1567221104-33,33,m5d.large,60.15121651,10,10,1,TPC-B (sort of),simple,60 s,35551,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-03d6186940923b2fe,1567221104-33,33,m5d.large,60.26407909,10,10,1,TPC-B (sort of),simple,60 s,37209,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-03d6186940923b2fe,1567221104-33,33,m5d.large,60.27866173,10,10,1,TPC-B (sort of),simple,60 s,35020,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-03d6186940923b2fe,1567221104-33,33,m5d.large,60.21460438,10,10,1,TPC-B (sort of),simple,60 s,34397,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-043963ebad5d8c6c5,1567221104-33,33,m5d.large,60.19295692,10,10,1,TPC-B (sort of),simple,60 s,33310,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-043963ebad5d8c6c5,1567221104-33,33,m5d.large,60.20046449,10,10,1,TPC-B (sort of),simple,60 s,32958,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-043963ebad5d8c6c5,1567221104-33,33,m5d.large,60.20604753,10,10,1,TPC-B (sort of),simple,60 s,32027,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-053f3add4a06405f1,1567221104-33,33,m5d.large,60.24836755,10,10,1,TPC-B (sort of),simple,60 s,33496,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-053f3add4a06405f1,1567221104-33,33,m5d.large,60.27328563,10,10,1,TPC-B (sort of),simple,60 s,32905,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-053f3add4a06405f1,1567221104-33,33,m5d.large,60.32272458,10,10,1,TPC-B (sort of),simple,60 s,32112,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-054814ee945f8d300,1567221104-33,33,m5d.large,60.23236322,10,10,1,TPC-B (sort of),simple,60 s,40628,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-054814ee945f8d300,1567221104-33,33,m5d.large,60.29153633,10,10,1,TPC-B (sort of),simple,60 s,39859,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-054814ee945f8d300,1567221104-33,33,m5d.large,60.22357941,10,10,1,TPC-B (sort of),simple,60 s,39207,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-059948313397a6a53,1567221104-33,33,m5d.large,60.21795607,10,10,1,TPC-B (sort of),simple,60 s,33233,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-059948313397a6a53,1567221104-33,33,m5d.large,60.21353626,10,10,1,TPC-B (sort of),simple,60 s,32703,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-059948313397a6a53,1567221104-33,33,m5d.large,60.23631382,10,10,1,TPC-B (sort of),simple,60 s,31947,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05c08398631c6cee8,1567221104-33,33,m5d.large,60.28881216,10,10,1,TPC-B (sort of),simple,60 s,39562,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05c08398631c6cee8,1567221104-33,33,m5d.large,60.35635638,10,10,1,TPC-B (sort of),simple,60 s,38970,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05c08398631c6cee8,1567221104-33,33,m5d.large,60.2837286,10,10,1,TPC-B (sort of),simple,60 s,39088,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-33,33,m5d.large,60.32373381,10,10,1,TPC-B (sort of),simple,60 s,47691,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-33,33,m5d.large,60.29035354,10,10,1,TPC-B (sort of),simple,60 s,46418,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-33,33,m5d.large,60.22046685,10,10,1,TPC-B (sort of),simple,60 s,46005,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08a089c55ebf1a67d,1567221104-33,33,m5d.large,60.23449159,10,10,1,TPC-B (sort of),simple,60 s,37608,,data_directory = '/var/lib/postgresql/9.5/main',,,,
