experimentID,set id,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num,Standard deviation,Average
1571978908-29,29,i-05c514d7a91792838,m5d.large,9.03703498840332,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.83ms,9.0169s,2,,
1571978908-29,29,i-05c514d7a91792838,m5d.large,9.03738570213317,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.90ms,9.0166s,2,,
1571978908-29,29,i-05c514d7a91792838,m5d.large,9.03848528861999,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.86ms,9.0179s,2,,
1571978908-29,29,i-05c514d7a91792838,m5d.large,9.0490562915802,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.05ms,9.0290s,2,,
1571978908-29,29,i-05c514d7a91792838,m5d.large,9.03746056556701,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.84ms,9.0166s,2,,
1571978908-29,29,i-05c514d7a91792838,m5d.large,9.03942656517028,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.85ms,9.0148s,2,,
1571978908-29,29,i-07407fc712792c26f,m5d.large,9.06222701072692,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.68ms,9.0293s,2,,
1571978908-29,29,i-07407fc712792c26f,m5d.large,9.04152703285217,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.92ms,9.0192s,2,,
1571978908-29,29,i-07407fc712792c26f,m5d.large,9.04067397117614,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.99ms,9.0195s,2,,
1571978908-29,29,i-07407fc712792c26f,m5d.large,9.04473638534545,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.87ms,9.0204s,2,,
1571978908-29,29,i-07407fc712792c26f,m5d.large,9.04042649269104,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.01ms,9.0201s,2,,
1571978908-29,29,i-07407fc712792c26f,m5d.large,9.04244589805603,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.34ms,9.0226s,2,,
1571978908-29,29,i-07407fc712792c26f,m5d.large,9.0411319732666,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.12ms,9.0206s,2,,
1571978908-29,29,i-07407fc712792c26f,m5d.large,9.04123616218566,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.18ms,9.0201s,2,,
1571978908-29,29,i-07407fc712792c26f,m5d.large,9.0467665195465,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.52ms,9.0261s,2,,
1571978908-29,29,i-07407fc712792c26f,m5d.large,9.05128741264343,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.25ms,9.0297s,2,,
1571978908-29,29,i-08eaaeb6a2eb55434,m5d.large,9.04200339317321,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.01ms,9.0230s,2,,
1571978908-29,29,i-08eaaeb6a2eb55434,m5d.large,9.03721308708191,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.55ms,9.0180s,2,,
1571978908-29,29,i-08eaaeb6a2eb55434,m5d.large,9.03795433044433,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.60ms,9.0185s,2,,
1571978908-29,29,i-08eaaeb6a2eb55434,m5d.large,9.04307508468628,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.16ms,9.0233s,2,,
1571978908-29,29,i-08eaaeb6a2eb55434,m5d.large,9.05249524116516,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.01ms,9.0329s,2,,
1571978908-29,29,i-08eaaeb6a2eb55434,m5d.large,9.04204320907592,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.05ms,9.0232s,2,,
1571978908-29,29,i-08eaaeb6a2eb55434,m5d.large,9.04422807693481,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.90ms,9.0251s,2,,
1571978908-29,29,i-08eaaeb6a2eb55434,m5d.large,9.03715991973877,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.31ms,9.0183s,2,,
1571978908-29,29,i-08eaaeb6a2eb55434,m5d.large,9.03802990913391,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.55ms,9.0192s,2,,
1571978908-29,29,i-08eaaeb6a2eb55434,m5d.large,9.04680252075195,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.97ms,9.0282s,2,,
1571978908-29,29,i-0908fc60844f45ce2,m5d.large,9.03758358955383,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.97ms,9.0171s,2,,
1571978908-29,29,i-0908fc60844f45ce2,m5d.large,9.04782509803772,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.40ms,9.0254s,2,,
1571978908-29,29,i-0908fc60844f45ce2,m5d.large,9.04650330543518,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.75ms,9.0247s,2,,
1571978908-29,29,i-0908fc60844f45ce2,m5d.large,9.04109597206115,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.71ms,9.0220s,2,,
1571978908-29,29,i-0908fc60844f45ce2,m5d.large,9.04207682609558,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.46ms,9.0227s,2,,
1571978908-29,29,i-0908fc60844f45ce2,m5d.large,9.04013776779174,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.78ms,9.0202s,2,,
1571978908-29,29,i-0908fc60844f45ce2,m5d.large,9.03794336318969,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.07ms,9.0174s,2,,
1571978908-29,29,i-0908fc60844f45ce2,m5d.large,9.05037403106689,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.31ms,9.0289s,2,,
1571978908-29,29,i-0908fc60844f45ce2,m5d.large,9.03710126876831,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.89ms,9.0172s,2,,
1571978908-29,29,i-0908fc60844f45ce2,m5d.large,9.03481912612915,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.88ms,9.0152s,2,,
1571978908-29,29,i-0936bc4464bb97bde,m5d.large,9.05248641967773,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.24ms,9.0242s,2,,
1571978908-29,29,i-0936bc4464bb97bde,m5d.large,9.05602860450744,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.36ms,9.0339s,2,,
1571978908-29,29,i-0936bc4464bb97bde,m5d.large,9.03877067565918,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.68ms,9.0175s,2,,
1571978908-29,29,i-0936bc4464bb97bde,m5d.large,9.0438277721405,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.52ms,9.0230s,2,,
1571978908-29,29,i-0936bc4464bb97bde,m5d.large,9.03936409950256,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.74ms,9.0186s,2,,
1571978908-29,29,i-0936bc4464bb97bde,m5d.large,9.03750228881836,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.06ms,9.0176s,2,,
1571978908-29,29,i-0936bc4464bb97bde,m5d.large,9.03784704208374,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.99ms,9.0171s,2,,
1571978908-29,29,i-0936bc4464bb97bde,m5d.large,9.04566597938537,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.09ms,9.0238s,2,,
1571978908-29,29,i-0936bc4464bb97bde,m5d.large,9.0398781299591,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.74ms,9.0192s,2,,
1571978908-29,29,i-0936bc4464bb97bde,m5d.large,9.03489971160888,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.95ms,9.0149s,2,,
1571978908-29,29,i-0aa8cb5e00b540739,m5d.large,9.04711604118347,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.42ms,9.0252s,2,,
1571978908-29,29,i-0aa8cb5e00b540739,m5d.large,9.04649877548217,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.71ms,9.0240s,2,,
1571978908-29,29,i-0aa8cb5e00b540739,m5d.large,9.03921055793762,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.02ms,9.0173s,2,,
1571978908-29,29,i-0aa8cb5e00b540739,m5d.large,9.04958796501159,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.16ms,9.0278s,2,,
1571978908-29,29,i-0aa8cb5e00b540739,m5d.large,9.04153060913086,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.17ms,9.0194s,2,,
1571978908-29,29,i-0aa8cb5e00b540739,m5d.large,9.03987669944763,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.10ms,9.0178s,2,,
1571978908-29,29,i-0aa8cb5e00b540739,m5d.large,9.04740762710571,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.68ms,9.0254s,2,,
1571978908-29,29,i-0aa8cb5e00b540739,m5d.large,9.04071187973022,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.13ms,9.0190s,2,,
1571978908-29,29,i-0aa8cb5e00b540739,m5d.large,9.03962230682373,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.32ms,9.0179s,2,,
1571978908-29,29,i-0aa8cb5e00b540739,m5d.large,9.04547429084777,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.47ms,9.0236s,2,,
1571978908-29,29,i-0ab94111e6e8caedd,m5d.large,9.03727149963378,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.01ms,9.0152s,2,,
1571978908-29,29,i-0ab94111e6e8caedd,m5d.large,9.04461669921875,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.02ms,9.0239s,2,,
1571978908-29,29,i-0ab94111e6e8caedd,m5d.large,9.05569124221801,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.40ms,9.0343s,2,,
1571978908-29,29,i-0ab94111e6e8caedd,m5d.large,9.04013514518737,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.76ms,9.0191s,2,,
1571978908-29,29,i-0ab94111e6e8caedd,m5d.large,9.045663356781,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.56ms,9.0248s,2,,
1571978908-29,29,i-0ab94111e6e8caedd,m5d.large,9.0407543182373,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.94ms,9.0183s,2,,
1571978908-29,29,i-0ab94111e6e8caedd,m5d.large,9.03821730613708,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.10ms,9.0164s,2,,
1571978908-29,29,i-0ab94111e6e8caedd,m5d.large,9.04164695739746,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.80ms,9.0209s,2,,
1571978908-29,29,i-0ab94111e6e8caedd,m5d.large,9.04729080200195,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.69ms,9.0218s,2,,
1571978908-29,29,i-0ab94111e6e8caedd,m5d.large,9.03955006599426,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.93ms,9.0173s,2,,
1571978908-29,29,i-0b8def0067d2f10b3,m5d.large,9.04805850982666,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.82ms,9.0287s,2,,
1571978908-29,29,i-0b8def0067d2f10b3,m5d.large,9.05329847335815,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.23ms,9.0332s,2,,
1571978908-29,29,i-0b8def0067d2f10b3,m5d.large,9.03746247291565,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.90ms,9.0176s,2,,
1571978908-29,29,i-0b8def0067d2f10b3,m5d.large,9.04138422012329,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.55ms,9.0203s,2,,
1571978908-29,29,i-0b8def0067d2f10b3,m5d.large,9.04218316078186,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.02ms,9.0208s,2,,
1571978908-29,29,i-0b8def0067d2f10b3,m5d.large,9.03627490997314,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.86ms,9.0154s,2,,
1571978908-29,29,i-0b8def0067d2f10b3,m5d.large,9.03627347946167,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.01ms,9.0164s,2,,
1571978908-29,29,i-0b8def0067d2f10b3,m5d.large,9.04637217521667,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.03ms,9.0245s,2,,
1571978908-29,29,i-0b8def0067d2f10b3,m5d.large,9.03716588020324,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.78ms,9.0170s,2,,
1571978908-29,29,i-0b8def0067d2f10b3,m5d.large,9.04077172279357,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.72ms,9.0211s,2,,
1571978908-29,29,i-0c1a35400a3b20351,m5d.large,9.04373097419738,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.91ms,9.0185s,2,,
1571978908-29,29,i-0c1a35400a3b20351,m5d.large,9.04324984550476,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.14ms,9.0248s,2,,
1571978908-29,29,i-0c1a35400a3b20351,m5d.large,9.05282974243164,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.35ms,9.0335s,2,,
1571978908-29,29,i-0c1a35400a3b20351,m5d.large,9.03769278526306,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.63ms,9.0180s,2,,
1571978908-29,29,i-0c1a35400a3b20351,m5d.large,9.03907775878906,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.54ms,9.0193s,2,,
1571978908-29,29,i-0c1a35400a3b20351,m5d.large,9.03878903388977,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.83ms,9.0179s,2,,
1571978908-29,29,i-0c1a35400a3b20351,m5d.large,9.03778409957885,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.96ms,9.0189s,2,,
1571978908-29,29,i-0c1a35400a3b20351,m5d.large,9.04153442382812,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.23ms,9.0215s,2,,
1571978908-29,29,i-0c1a35400a3b20351,m5d.large,9.03763794898986,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.80ms,9.0185s,2,,
1571978908-29,29,i-0c1a35400a3b20351,m5d.large,9.0393898487091,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.94ms,9.0199s,2,,
1571978908-29,29,i-0cd407f165a7d2bae,m5d.large,9.04987931251525,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.16ms,9.0296s,2,,
1571978908-29,29,i-0cd407f165a7d2bae,m5d.large,9.05101013183593,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.84ms,9.0305s,2,,
1571978908-29,29,i-0cd407f165a7d2bae,m5d.large,9.03994441032409,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.48ms,9.0187s,2,,
1571978908-29,29,i-0cd407f165a7d2bae,m5d.large,9.04036664962768,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.41ms,9.0192s,2,,
1571978908-29,29,i-0cd407f165a7d2bae,m5d.large,9.04640817642212,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.08ms,9.0254s,2,,
1571978908-29,29,i-0cd407f165a7d2bae,m5d.large,9.03911662101745,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.64ms,9.0185s,2,,
1571978908-29,29,i-0cd407f165a7d2bae,m5d.large,9.03966450691223,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.73ms,9.0189s,2,,
1571978908-29,29,i-0cd407f165a7d2bae,m5d.large,9.04899597167968,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.67ms,9.0282s,2,,
1571978908-29,29,i-0cd407f165a7d2bae,m5d.large,9.04462885856628,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.39ms,9.0214s,2,,
1571978908-29,29,i-0cd407f165a7d2bae,m5d.large,9.04271841049194,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.39ms,9.0227s,2,,
1571978908-29,29,i-0ce514e8cc687cfc3,m5d.large,9.07295775413513,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.69ms,9.0232s,2,,
1571978908-29,29,i-0ce514e8cc687cfc3,m5d.large,9.04623985290527,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.61ms,9.0242s,2,,
1571978908-29,29,i-0ce514e8cc687cfc3,m5d.large,9.0501537322998,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.50ms,9.0289s,2,,
1571978908-29,29,i-0ce514e8cc687cfc3,m5d.large,9.04768252372741,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.42ms,9.0268s,2,,
1571978908-29,29,i-0ce514e8cc687cfc3,m5d.large,9.0407109260559,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.78ms,9.0194s,2,,
1571978908-29,29,i-0ce514e8cc687cfc3,m5d.large,9.04023146629333,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.79ms,9.0198s,2,,
1571978908-29,29,i-0ce514e8cc687cfc3,m5d.large,9.04103088378906,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.00ms,9.0200s,2,,
1571978908-29,29,i-0ce514e8cc687cfc3,m5d.large,9.04307103157043,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.25ms,9.0215s,2,,
1571978908-29,29,i-0ce514e8cc687cfc3,m5d.large,9.03963541984558,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.04ms,9.0184s,2,,
1571978908-29,29,i-0ce514e8cc687cfc3,m5d.large,9.03969883918762,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.05ms,9.0196s,2,,
1571978908-29,29,i-0d6e05a5d1bb34175,m5d.large,9.04170250892639,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.13ms,9.0226s,2,,
1571978908-29,29,i-0d6e05a5d1bb34175,m5d.large,9.05016636848449,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.54ms,9.0310s,2,,
1571978908-29,29,i-0d6e05a5d1bb34175,m5d.large,9.03757524490356,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.93ms,9.0177s,2,,
1571978908-29,29,i-0d6e05a5d1bb34175,m5d.large,9.03728818893432,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.46ms,9.0175s,2,,
1571978908-29,29,i-0d6e05a5d1bb34175,m5d.large,9.03656959533691,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.70ms,9.0166s,2,,
1571978908-29,29,i-0d6e05a5d1bb34175,m5d.large,9.03500270843505,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.93ms,9.0152s,2,,
1571978908-29,29,i-0d6e05a5d1bb34175,m5d.large,9.04093265533447,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.79ms,9.0215s,2,,
1571978908-29,29,i-0d6e05a5d1bb34175,m5d.large,9.03942489624023,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.57ms,9.0201s,2,,
1571978908-29,29,i-0d6e05a5d1bb34175,m5d.large,9.0356810092926,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.94ms,9.0155s,2,,
1571978908-29,29,i-0d6e05a5d1bb34175,m5d.large,9.03569769859314,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.72ms,9.0162s,2,,
1571978908-29,29,i-0db58bb48083166f4,m5d.large,9.11036562919616,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.54ms,9.0303s,2,,
1571978908-29,29,i-0db58bb48083166f4,m5d.large,9.04804301261901,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.85ms,9.0249s,2,,
1571978908-29,29,i-0db58bb48083166f4,m5d.large,9.04533553123474,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.58ms,9.0248s,2,,
1571978908-29,29,i-0db58bb48083166f4,m5d.large,9.03801465034484,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.20ms,9.0168s,2,,
1571978908-29,29,i-0db58bb48083166f4,m5d.large,9.03858184814453,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.12ms,9.0170s,2,,
1571978908-29,29,i-0db58bb48083166f4,m5d.large,9.04515814781189,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.39ms,9.0256s,2,,
1571978908-29,29,i-0db58bb48083166f4,m5d.large,9.03988313674926,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.13ms,9.0184s,2,,
1571978908-29,29,i-0db58bb48083166f4,m5d.large,9.0379364490509,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.08ms,9.0179s,2,,
1571978908-29,29,i-0db58bb48083166f4,m5d.large,9.04628777503967,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.68ms,9.0252s,2,,
1571978908-29,29,i-0db58bb48083166f4,m5d.large,9.05091476440429,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.45ms,9.0298s,2,,
1571978908-29,29,i-0ddab6d1309083e6f,m5d.large,9.11797475814819,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.03ms,9.0262s,2,,
1571978908-29,29,i-0ddab6d1309083e6f,m5d.large,9.04690623283386,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.46ms,9.0242s,2,,
1571978908-29,29,i-0ddab6d1309083e6f,m5d.large,9.04379630088806,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.92ms,9.0221s,2,,
1571978908-29,29,i-0ddab6d1309083e6f,m5d.large,9.03911566734314,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.68ms,9.0186s,2,,
1571978908-29,29,i-0ddab6d1309083e6f,m5d.large,9.03853678703308,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.97ms,9.0172s,2,,
1571978908-29,29,i-0ddab6d1309083e6f,m5d.large,9.03800821304321,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.85ms,9.0177s,2,,
1571978908-29,29,i-0ddab6d1309083e6f,m5d.large,9.04595208168029,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.40ms,9.0253s,2,,
1571978908-29,29,i-0ddab6d1309083e6f,m5d.large,9.04661560058593,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.67ms,9.0254s,2,,
1571978908-29,29,i-0ddab6d1309083e6f,m5d.large,9.03914308547973,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.85ms,9.0181s,2,,
1571978908-29,29,i-0ddab6d1309083e6f,m5d.large,9.03896689414978,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.71ms,9.0181s,2,,
1571978908-29,29,i-0e24cf40ed2339dfb,m5d.large,9.05532574653625,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.45ms,9.0228s,2,,
1571978908-29,29,i-0e24cf40ed2339dfb,m5d.large,9.03670358657837,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.02ms,9.0157s,2,,
1571978908-29,29,i-0e24cf40ed2339dfb,m5d.large,9.04477334022522,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.81ms,9.0226s,2,,
1571978908-29,29,i-0e24cf40ed2339dfb,m5d.large,9.0412368774414,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.25ms,9.0178s,2,,
1571978908-29,29,i-0e24cf40ed2339dfb,m5d.large,9.04239678382873,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.16ms,9.0208s,2,,
1571978908-29,29,i-0e24cf40ed2339dfb,m5d.large,9.04960870742797,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.51ms,9.0271s,2,,
1571978908-29,29,i-0e24cf40ed2339dfb,m5d.large,9.04483413696289,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.93ms,9.0203s,2,,
1571978908-29,29,i-0e24cf40ed2339dfb,m5d.large,9.03851151466369,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.35ms,9.0170s,2,,
1571978908-29,29,i-0e24cf40ed2339dfb,m5d.large,9.04279112815857,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.08ms,9.0211s,2,,
1571978908-29,29,i-0e24cf40ed2339dfb,m5d.large,9.05225658416748,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.03ms,9.0312s,2,,
1571978908-29,29,i-0ed04e63687d6723d,m5d.large,9.04496240615844,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.81ms,9.0239s,2,,
1571978908-29,29,i-0ed04e63687d6723d,m5d.large,9.05366516113281,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.47ms,9.0322s,2,,
1571978908-29,29,i-0ed04e63687d6723d,m5d.large,9.03995871543884,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.06ms,9.0157s,2,,
1571978908-29,29,i-0ed04e63687d6723d,m5d.large,9.03742671012878,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.04ms,9.0158s,2,,
