instanceID,experimentID,instanceType,wallTime,clients,threads,scaleFactor,transactionsType,queryMode,duration,transactions,mountPoint
i-0c555979b1c54e4be,1565302068-15,c4.large,60.28147006034851,10,10,1,TPC-B (sort of),simple,60 s,63462,data_directory = '/var/lib/postgresql/9.5/main'
i-073fe28a380f8e264,1565302068-6,c4.large,60.35692048072815,10,10,1,TPC-B (sort of),simple,60 s,67578,data_directory = '/var/lib/postgresql/9.5/main'
i-073fe28a380f8e264,1565302068-7,c4.large,60.27851891517639,10,10,1,TPC-B (sort of),simple,60 s,68092,data_directory = '/var/lib/postgresql/9.5/main'
i-073fe28a380f8e264,1565302068-8,c4.large,60.36253547668457,10,10,1,TPC-B (sort of),simple,60 s,67847,data_directory = '/var/lib/postgresql/9.5/main'
i-073fe28a380f8e264,1565302068-9,c4.large,60.23769402503967,10,10,1,TPC-B (sort of),simple,60 s,66110,data_directory = '/var/lib/postgresql/9.5/main'
i-073fe28a380f8e264,1565302068-10,c4.large,60.24924159049988,10,10,1,TPC-B (sort of),simple,60 s,66404,data_directory = '/var/lib/postgresql/9.5/main'
i-073fe28a380f8e264,1565302068-11,c4.large,60.248443365097046,10,10,1,TPC-B (sort of),simple,60 s,69017,data_directory = '/var/lib/postgresql/9.5/main'
i-073fe28a380f8e264,1565302068-12,c4.large,60.30072784423828,10,10,1,TPC-B (sort of),simple,60 s,69144,data_directory = '/var/lib/postgresql/9.5/main'
i-073fe28a380f8e264,1565302068-13,c4.large,60.27764105796814,10,10,1,TPC-B (sort of),simple,60 s,68982,data_directory = '/var/lib/postgresql/9.5/main'
i-073fe28a380f8e264,1565302068-14,c4.large,60.32485055923462,10,10,1,TPC-B (sort of),simple,60 s,67873,data_directory = '/var/lib/postgresql/9.5/main'
i-073fe28a380f8e264,1565302068-15,c4.large,60.35871911048889,10,10,1,TPC-B (sort of),simple,60 s,66018,data_directory = '/var/lib/postgresql/9.5/main'
i-0b8155560260ca182,1565302068-1,c4.large,0.2775237560272217,,,,,,,,data_directory = '/var/lib/postgresql/9.5/main'
i-0b8155560260ca182,1565302068-2,c4.large,0.22892451286315918,,,,,,,,data_directory = '/var/lib/postgresql/9.5/main'
i-0b8155560260ca182,1565302068-3,c4.large,60.4415807723999,10,10,1,TPC-B (sort of),simple,60 s,67084,data_directory = '/var/lib/postgresql/9.5/main'
i-0b8155560260ca182,1565302068-4,c4.large,60.29493045806885,10,10,1,TPC-B (sort of),simple,60 s,66009,data_directory = '/var/lib/postgresql/9.5/main'
i-0b8155560260ca182,1565302068-5,c4.large,60.24155068397522,10,10,1,TPC-B (sort of),simple,60 s,65822,data_directory = '/var/lib/postgresql/9.5/main'
i-0b8155560260ca182,1565302068-6,c4.large,60.28546333312988,10,10,1,TPC-B (sort of),simple,60 s,68068,data_directory = '/var/lib/postgresql/9.5/main'
i-0b8155560260ca182,1565302068-7,c4.large,60.26705026626587,10,10,1,TPC-B (sort of),simple,60 s,67790,data_directory = '/var/lib/postgresql/9.5/main'
i-0b8155560260ca182,1565302068-8,c4.large,60.36507058143616,10,10,1,TPC-B (sort of),simple,60 s,67359,data_directory = '/var/lib/postgresql/9.5/main'
i-0b8155560260ca182,1565302068-9,c4.large,60.32440185546875,10,10,1,TPC-B (sort of),simple,60 s,67349,data_directory = '/var/lib/postgresql/9.5/main'
i-0b8155560260ca182,1565302068-10,c4.large,60.241379499435425,10,10,1,TPC-B (sort of),simple,60 s,67874,data_directory = '/var/lib/postgresql/9.5/main'
i-0b8155560260ca182,1565302068-11,c4.large,60.24740934371948,10,10,1,TPC-B (sort of),simple,60 s,69557,data_directory = '/var/lib/postgresql/9.5/main'
i-0b8155560260ca182,1565302068-12,c4.large,60.27282667160034,10,10,1,TPC-B (sort of),simple,60 s,67960,data_directory = '/var/lib/postgresql/9.5/main'
i-0b8155560260ca182,1565302068-13,c4.large,60.21530747413635,10,10,1,TPC-B (sort of),simple,60 s,68434,data_directory = '/var/lib/postgresql/9.5/main'
i-0b8155560260ca182,1565302068-14,c4.large,60.22647976875305,10,10,1,TPC-B (sort of),simple,60 s,68439,data_directory = '/var/lib/postgresql/9.5/main'
i-0b8155560260ca182,1565302068-15,c4.large,60.22946572303772,10,10,1,TPC-B (sort of),simple,60 s,68181,data_directory = '/var/lib/postgresql/9.5/main'
