"","instanceID","testStartTime","computationTime","benchmarkTime","wallTime","set","vmID"
"1157","i-04fc25b74e71a9452","Thu May 17 07:11:50 2018",7.302,7.525,7.98855662345886,7,8
"1158","i-04fc25b74e71a9452","Thu May 17 07:11:59 2018",7.279,7.502,7.96305751800537,7,8
"1159","i-04fc25b74e71a9452","Thu May 17 07:12:07 2018",7.314,7.536,7.99930000305176,7,8
"1160","i-04fc25b74e71a9452","Thu May 17 07:12:15 2018",7.262,7.483,7.93850946426392,7,8
"191","i-09460d17936533b36","Thu May 17 07:11:01 2018",7.225,7.395,7.92762064933777,7,9
"192","i-09460d17936533b36","Thu May 17 07:11:09 2018",7.237,7.439,7.87107920646667,7,9
"193","i-09460d17936533b36","Thu May 17 07:11:17 2018",7.224,7.422,7.85378003120422,7,9
"194","i-09460d17936533b36","Thu May 17 07:11:25 2018",7.235,7.44,7.87335634231567,7,9
"195","i-09460d17936533b36","Thu May 17 07:11:33 2018",7.245,7.443,7.87900733947754,7,9
"196","i-09460d17936533b36","Thu May 17 07:11:41 2018",7.249,7.448,7.87961530685425,7,9
"197","i-09460d17936533b36","Thu May 17 07:11:50 2018",7.241,7.439,7.87443208694458,7,9
"198","i-09460d17936533b36","Thu May 17 07:11:58 2018",7.243,7.443,7.87987852096558,7,9
"199","i-09460d17936533b36","Thu May 17 07:12:06 2018",7.252,7.451,7.88317966461182,7,9
"200","i-09460d17936533b36","Thu May 17 07:12:14 2018",7.226,7.425,7.85909843444824,7,9
"991","i-0766f4e34cd7a2806","Thu May 17 07:11:01 2018",7.234,7.391,7.93509316444397,7,10
"992","i-0766f4e34cd7a2806","Thu May 17 07:11:09 2018",7.225,7.43,7.86332082748413,7,10
"993","i-0766f4e34cd7a2806","Thu May 17 07:11:17 2018",7.26,7.457,7.89760780334473,7,10
"994","i-0766f4e34cd7a2806","Thu May 17 07:11:25 2018",7.233,7.432,7.86039423942566,7,10
"995","i-0766f4e34cd7a2806","Thu May 17 07:11:33 2018",7.234,7.434,7.86520028114319,7,10
"996","i-0766f4e34cd7a2806","Thu May 17 07:11:41 2018",7.235,7.435,7.86776328086853,7,10
"997","i-0766f4e34cd7a2806","Thu May 17 07:11:49 2018",7.234,7.438,7.873859167099,7,10
"998","i-0766f4e34cd7a2806","Thu May 17 07:11:57 2018",7.245,7.448,7.88433051109314,7,10
"999","i-0766f4e34cd7a2806","Thu May 17 07:12:06 2018",7.229,7.436,7.86674451828003,7,10
"1000","i-0766f4e34cd7a2806","Thu May 17 07:12:14 2018",7.229,7.433,7.86805176734924,7,10
"61","i-0e2f3174a206a8fd8","Thu May 17 07:11:01 2018",7.447,7.61,8.12811470031738,7,11
"62","i-0e2f3174a206a8fd8","Thu May 17 07:11:10 2018",7.439,7.654,8.09229493141174,7,11
"63","i-0e2f3174a206a8fd8","Thu May 17 07:11:18 2018",7.446,7.649,8.08123540878296,7,11
"64","i-0e2f3174a206a8fd8","Thu May 17 07:11:26 2018",7.445,7.653,8.0910701751709,7,11
"65","i-0e2f3174a206a8fd8","Thu May 17 07:11:35 2018",7.425,7.635,8.07403635978699,7,11
"66","i-0e2f3174a206a8fd8","Thu May 17 07:11:43 2018",7.439,7.65,8.08567380905151,7,11
"67","i-0e2f3174a206a8fd8","Thu May 17 07:11:51 2018",7.456,7.669,8.1117525100708,7,11
"68","i-0e2f3174a206a8fd8","Thu May 17 07:12:00 2018",7.431,7.64,8.08032059669495,7,11
"69","i-0e2f3174a206a8fd8","Thu May 17 07:12:08 2018",7.434,7.64,8.07414746284485,7,11
"70","i-0e2f3174a206a8fd8","Thu May 17 07:12:16 2018",7.444,7.651,8.08355522155762,7,11
"1231","i-09172c03c58b3f6b2","Thu May 17 07:11:01 2018",7.401,7.567,8.09354758262634,7,12
"1232","i-09172c03c58b3f6b2","Thu May 17 07:11:09 2018",7.394,7.605,8.0431911945343,7,12
"1233","i-09172c03c58b3f6b2","Thu May 17 07:11:18 2018",7.421,7.631,8.06507611274719,7,12
"1234","i-09172c03c58b3f6b2","Thu May 17 07:11:26 2018",7.398,7.605,8.05315947532654,7,12
"1235","i-09172c03c58b3f6b2","Thu May 17 07:11:34 2018",7.393,7.604,8.04073643684387,7,12
"1236","i-09172c03c58b3f6b2","Thu May 17 07:11:42 2018",7.384,7.598,8.0369086265564,7,12
"1237","i-09172c03c58b3f6b2","Thu May 17 07:11:51 2018",7.407,7.622,8.06216549873352,7,12
"1238","i-09172c03c58b3f6b2","Thu May 17 07:11:59 2018",7.378,7.59,8.03946924209595,7,12
"1239","i-09172c03c58b3f6b2","Thu May 17 07:12:07 2018",7.41,7.616,8.058926820755,7,12
"1240","i-09172c03c58b3f6b2","Thu May 17 07:12:16 2018",7.379,7.586,8.02607369422913,7,12
"531","i-00009adade1b31e7b","Thu May 17 07:11:01 2018",7.413,7.579,8.10187458992004,7,13
"532","i-00009adade1b31e7b","Thu May 17 07:11:09 2018",7.387,7.601,8.03801250457764,7,13
"533","i-00009adade1b31e7b","Thu May 17 07:11:18 2018",7.443,7.648,8.0835337638855,7,13
"534","i-00009adade1b31e7b","Thu May 17 07:11:26 2018",7.386,7.591,8.03078317642212,7,13
"535","i-00009adade1b31e7b","Thu May 17 07:11:34 2018",7.411,7.62,8.05909276008606,7,13
"536","i-00009adade1b31e7b","Thu May 17 07:11:42 2018",7.395,7.612,8.04869294166565,7,13
"537","i-00009adade1b31e7b","Thu May 17 07:11:51 2018",7.419,7.631,8.08212208747864,7,13
"538","i-00009adade1b31e7b","Thu May 17 07:11:59 2018",7.364,7.573,8.02304315567017,7,13
"539","i-00009adade1b31e7b","Thu May 17 07:12:07 2018",7.375,7.583,8.0269660949707,7,13
"540","i-00009adade1b31e7b","Thu May 17 07:12:15 2018",7.363,7.57,8.00714659690857,7,13
"661","i-01ecd3a6588e5aa89","Thu May 17 07:11:01 2018",7.385,7.542,7.9961256980896,7,14
"662","i-01ecd3a6588e5aa89","Thu May 17 07:11:09 2018",7.39,7.637,8.09470629692078,7,14
"663","i-01ecd3a6588e5aa89","Thu May 17 07:11:17 2018",7.433,7.671,8.12461566925049,7,14
"664","i-01ecd3a6588e5aa89","Thu May 17 07:11:26 2018",7.392,7.632,8.09154319763184,7,14
"665","i-01ecd3a6588e5aa89","Thu May 17 07:11:34 2018",7.409,7.65,8.11218237876892,7,14
"666","i-01ecd3a6588e5aa89","Thu May 17 07:11:42 2018",7.406,7.652,8.10738611221313,7,14
"667","i-01ecd3a6588e5aa89","Thu May 17 07:11:51 2018",7.418,7.656,8.12303471565247,7,14
"668","i-01ecd3a6588e5aa89","Thu May 17 07:11:59 2018",7.38,7.62,8.07995629310608,7,14
"669","i-01ecd3a6588e5aa89","Thu May 17 07:12:08 2018",7.376,7.613,8.07064366340637,7,14
"670","i-01ecd3a6588e5aa89","Thu May 17 07:12:16 2018",7.359,7.595,8.04791331291199,7,14
"801","i-0bb826504330a1f18","Thu May 17 07:11:02 2018",7.406,7.571,8.04003620147705,7,15
"802","i-0bb826504330a1f18","Thu May 17 07:11:10 2018",7.412,7.648,8.11474418640137,7,15
"803","i-0bb826504330a1f18","Thu May 17 07:11:18 2018",7.419,7.648,8.11721968650818,7,15
"804","i-0bb826504330a1f18","Thu May 17 07:11:27 2018",7.407,7.637,8.10332274436951,7,15
"805","i-0bb826504330a1f18","Thu May 17 07:11:35 2018",7.401,7.747,8.21577382087708,7,15
"806","i-0bb826504330a1f18","Thu May 17 07:11:43 2018",7.423,7.653,8.12391042709351,7,15
"807","i-0bb826504330a1f18","Thu May 17 07:11:52 2018",7.446,7.683,8.15034794807434,7,15
"808","i-0bb826504330a1f18","Thu May 17 07:12:00 2018",7.405,7.635,8.10494923591614,7,15
"809","i-0bb826504330a1f18","Thu May 17 07:12:09 2018",7.411,7.643,8.11605429649353,7,15
"810","i-0bb826504330a1f18","Thu May 17 07:12:17 2018",7.382,7.613,8.071368932724,7,15
"311","i-09beebdc6ecc05b02","Thu May 17 07:11:01 2018",7.403,7.563,8.04997205734253,7,16
"312","i-09beebdc6ecc05b02","Thu May 17 07:11:09 2018",7.426,7.634,8.0709662437439,7,16
"313","i-09beebdc6ecc05b02","Thu May 17 07:11:18 2018",7.445,7.647,8.08959913253784,7,16
"314","i-09beebdc6ecc05b02","Thu May 17 07:11:26 2018",7.426,7.634,8.06475591659546,7,16
"315","i-09beebdc6ecc05b02","Thu May 17 07:11:34 2018",7.398,7.605,8.04967164993286,7,16
"316","i-09beebdc6ecc05b02","Thu May 17 07:11:42 2018",7.419,7.631,8.07332825660706,7,16
"317","i-09beebdc6ecc05b02","Thu May 17 07:11:51 2018",7.43,7.64,8.08896994590759,7,16
"318","i-09beebdc6ecc05b02","Thu May 17 07:11:59 2018",7.429,7.639,8.09084892272949,7,16
"319","i-09beebdc6ecc05b02","Thu May 17 07:12:07 2018",7.414,7.619,8.05847024917603,7,16
"320","i-09beebdc6ecc05b02","Thu May 17 07:12:16 2018",7.399,7.602,8.04143023490906,7,16
"1161","i-04fc25b74e71a9452","Thu May 17 07:14:01 2018",7.301,7.461,7.92303538322449,8,8
"1162","i-04fc25b74e71a9452","Thu May 17 07:14:10 2018",7.277,7.506,7.96668219566345,8,8
"1163","i-04fc25b74e71a9452","Thu May 17 07:14:18 2018",7.263,7.484,7.94274234771729,8,8
"1164","i-04fc25b74e71a9452","Thu May 17 07:14:26 2018",7.3,7.523,7.98556113243103,8,8
"1165","i-04fc25b74e71a9452","Thu May 17 07:14:34 2018",7.284,7.515,7.97819089889526,8,8
"1166","i-04fc25b74e71a9452","Thu May 17 07:14:43 2018",7.283,7.505,7.96358156204224,8,8
"1167","i-04fc25b74e71a9452","Thu May 17 07:14:51 2018",7.291,7.512,8.10176229476929,8,8
"1168","i-04fc25b74e71a9452","Thu May 17 07:14:59 2018",7.285,7.506,7.96525025367737,8,8
"1169","i-04fc25b74e71a9452","Thu May 17 07:15:07 2018",7.272,7.494,7.95457601547241,8,8
"1170","i-04fc25b74e71a9452","Thu May 17 07:15:16 2018",7.272,7.493,7.94837498664856,8,8
"201","i-09460d17936533b36","Thu May 17 07:14:01 2018",7.24,7.398,7.91170191764832,8,9
"202","i-09460d17936533b36","Thu May 17 07:14:09 2018",7.247,7.451,7.88768219947815,8,9
"203","i-09460d17936533b36","Thu May 17 07:14:17 2018",7.234,7.434,7.87021422386169,8,9
"204","i-09460d17936533b36","Thu May 17 07:14:25 2018",7.224,7.424,7.85786867141724,8,9
"205","i-09460d17936533b36","Thu May 17 07:14:33 2018",7.227,7.427,7.8638334274292,8,9
"206","i-09460d17936533b36","Thu May 17 07:14:41 2018",7.238,7.438,7.87765741348267,8,9
"207","i-09460d17936533b36","Thu May 17 07:14:49 2018",7.237,7.435,7.86866474151611,8,9
"208","i-09460d17936533b36","Thu May 17 07:14:58 2018",7.253,7.453,7.88585591316223,8,9
"209","i-09460d17936533b36","Thu May 17 07:15:06 2018",7.243,7.44,7.87497687339783,8,9
"210","i-09460d17936533b36","Thu May 17 07:15:14 2018",7.222,7.419,7.85209846496582,8,9
"1001","i-0766f4e34cd7a2806","Thu May 17 07:14:01 2018",7.215,7.371,7.90920066833496,8,10
"1002","i-0766f4e34cd7a2806","Thu May 17 07:14:09 2018",7.243,7.447,7.88219308853149,8,10
"1003","i-0766f4e34cd7a2806","Thu May 17 07:14:17 2018",7.227,7.424,7.85315728187561,8,10
"1004","i-0766f4e34cd7a2806","Thu May 17 07:14:25 2018",7.231,7.434,7.86992335319519,8,10
"1005","i-0766f4e34cd7a2806","Thu May 17 07:14:33 2018",7.226,7.427,7.86641645431519,8,10
"1006","i-0766f4e34cd7a2806","Thu May 17 07:14:41 2018",7.222,7.425,7.857990026474,8,10
"1007","i-0766f4e34cd7a2806","Thu May 17 07:14:49 2018",7.229,7.429,7.86186552047729,8,10
"1008","i-0766f4e34cd7a2806","Thu May 17 07:14:57 2018",7.232,7.433,7.86523365974426,8,10
"1009","i-0766f4e34cd7a2806","Thu May 17 07:15:05 2018",7.234,7.438,7.87074446678162,8,10
"1010","i-0766f4e34cd7a2806","Thu May 17 07:15:13 2018",7.25,7.449,7.8824565410614,8,10
"71","i-0e2f3174a206a8fd8","Thu May 17 07:14:01 2018",7.373,7.535,7.97131633758545,8,11
"72","i-0e2f3174a206a8fd8","Thu May 17 07:14:10 2018",7.4,7.614,8.05174016952515,8,11
"73","i-0e2f3174a206a8fd8","Thu May 17 07:14:18 2018",7.387,7.596,8.03344345092773,8,11
"74","i-0e2f3174a206a8fd8","Thu May 17 07:14:26 2018",7.417,7.629,8.06674718856812,8,11
"75","i-0e2f3174a206a8fd8","Thu May 17 07:14:34 2018",7.382,7.597,8.03551387786865,8,11
"76","i-0e2f3174a206a8fd8","Thu May 17 07:14:43 2018",7.371,7.58,8.01269626617432,8,11
"77","i-0e2f3174a206a8fd8","Thu May 17 07:14:51 2018",7.399,7.608,8.04278182983398,8,11
"78","i-0e2f3174a206a8fd8","Thu May 17 07:14:59 2018",7.375,7.585,8.01654934883118,8,11
"79","i-0e2f3174a206a8fd8","Thu May 17 07:15:07 2018",7.4,7.61,8.05022764205933,8,11
"80","i-0e2f3174a206a8fd8","Thu May 17 07:15:16 2018",7.403,7.613,8.04916858673096,8,11
"1241","i-09172c03c58b3f6b2","Thu May 17 07:14:01 2018",7.348,7.509,8.01710605621338,8,12
"1242","i-09172c03c58b3f6b2","Thu May 17 07:14:09 2018",7.347,7.557,7.9916136264801,8,12
"1243","i-09172c03c58b3f6b2","Thu May 17 07:14:17 2018",7.345,7.546,7.98802280426025,8,12
"1244","i-09172c03c58b3f6b2","Thu May 17 07:14:26 2018",7.333,7.538,7.97958588600159,8,12
"1245","i-09172c03c58b3f6b2","Thu May 17 07:14:34 2018",7.362,7.57,8.00877356529236,8,12
"1246","i-09172c03c58b3f6b2","Thu May 17 07:14:42 2018",7.346,7.55,7.98545098304749,8,12
"1247","i-09172c03c58b3f6b2","Thu May 17 07:14:50 2018",7.324,7.532,7.96993207931519,8,12
"1248","i-09172c03c58b3f6b2","Thu May 17 07:14:58 2018",7.336,7.546,7.9849750995636,8,12
"1249","i-09172c03c58b3f6b2","Thu May 17 07:15:06 2018",7.359,7.561,7.99795413017273,8,12
"1250","i-09172c03c58b3f6b2","Thu May 17 07:15:15 2018",7.349,7.558,7.9947247505188,8,12
"541","i-00009adade1b31e7b","Thu May 17 07:14:01 2018",7.341,7.503,8.02392983436584,8,13
"542","i-00009adade1b31e7b","Thu May 17 07:14:09 2018",7.344,7.554,7.98971819877625,8,13
"543","i-00009adade1b31e7b","Thu May 17 07:14:17 2018",7.327,7.53,7.97312688827515,8,13
"544","i-00009adade1b31e7b","Thu May 17 07:14:25 2018",7.334,7.541,7.97977542877197,8,13
"545","i-00009adade1b31e7b","Thu May 17 07:14:34 2018",7.338,7.543,7.98201489448547,8,13
"546","i-00009adade1b31e7b","Thu May 17 07:14:42 2018",7.347,7.552,7.98944568634033,8,13
"547","i-00009adade1b31e7b","Thu May 17 07:14:50 2018",7.346,7.549,7.98579025268555,8,13
"548","i-00009adade1b31e7b","Thu May 17 07:14:58 2018",7.335,7.546,7.98165106773376,8,13
"549","i-00009adade1b31e7b","Thu May 17 07:15:06 2018",7.332,7.536,7.96980881690979,8,13
"550","i-00009adade1b31e7b","Thu May 17 07:15:15 2018",7.313,7.516,7.95186686515808,8,13
"671","i-01ecd3a6588e5aa89","Thu May 17 07:14:01 2018",7.336,7.502,8.04322385787964,8,14
"672","i-01ecd3a6588e5aa89","Thu May 17 07:14:10 2018",7.335,7.581,8.03646540641785,8,14
"673","i-01ecd3a6588e5aa89","Thu May 17 07:14:18 2018",7.34,7.578,8.03309082984924,8,14
"674","i-01ecd3a6588e5aa89","Thu May 17 07:14:26 2018",7.334,7.574,8.0314359664917,8,14
"675","i-01ecd3a6588e5aa89","Thu May 17 07:14:34 2018",7.336,7.581,8.03791570663452,8,14
"676","i-01ecd3a6588e5aa89","Thu May 17 07:14:43 2018",7.333,7.572,8.02686023712158,8,14
"677","i-01ecd3a6588e5aa89","Thu May 17 07:14:51 2018",7.323,7.559,8.01302146911621,8,14
"678","i-01ecd3a6588e5aa89","Thu May 17 07:14:59 2018",7.331,7.569,8.02141928672791,8,14
"679","i-01ecd3a6588e5aa89","Thu May 17 07:15:08 2018",7.37,7.613,8.06920623779297,8,14
"680","i-01ecd3a6588e5aa89","Thu May 17 07:15:16 2018",7.349,7.587,8.04176044464111,8,14
"811","i-0bb826504330a1f18","Thu May 17 07:14:01 2018",7.384,7.551,8.02788877487183,8,15
"812","i-0bb826504330a1f18","Thu May 17 07:14:10 2018",7.36,7.599,8.06813812255859,8,15
"813","i-0bb826504330a1f18","Thu May 17 07:14:18 2018",7.37,7.601,8.07463812828064,8,15
"814","i-0bb826504330a1f18","Thu May 17 07:14:26 2018",7.391,7.62,8.09062194824219,8,15
"815","i-0bb826504330a1f18","Thu May 17 07:14:35 2018",7.357,7.595,8.06100153923035,8,15
"816","i-0bb826504330a1f18","Thu May 17 07:14:43 2018",7.359,7.588,8.05273294448853,8,15
"817","i-0bb826504330a1f18","Thu May 17 07:14:51 2018",7.36,7.589,8.05459308624268,8,15
"818","i-0bb826504330a1f18","Thu May 17 07:15:00 2018",7.361,7.59,8.05821132659912,8,15
"819","i-0bb826504330a1f18","Thu May 17 07:15:08 2018",7.36,7.625,8.1037061214447,8,15
"820","i-0bb826504330a1f18","Thu May 17 07:15:16 2018",7.343,7.572,8.03236889839172,8,15
"321","i-09beebdc6ecc05b02","Thu May 17 07:14:01 2018",7.362,7.521,8.03751802444458,8,16
"322","i-09beebdc6ecc05b02","Thu May 17 07:14:09 2018",7.348,7.554,7.99115324020386,8,16
"323","i-09beebdc6ecc05b02","Thu May 17 07:14:17 2018",7.358,7.558,7.9908492565155,8,16
"324","i-09beebdc6ecc05b02","Thu May 17 07:14:26 2018",7.364,7.567,8.00293111801147,8,16
"325","i-09beebdc6ecc05b02","Thu May 17 07:14:34 2018",7.366,7.575,8.02307748794556,8,16
"326","i-09beebdc6ecc05b02","Thu May 17 07:14:42 2018",7.355,7.557,7.99997520446777,8,16
"327","i-09beebdc6ecc05b02","Thu May 17 07:14:50 2018",7.36,7.562,8.00255346298218,8,16
"328","i-09beebdc6ecc05b02","Thu May 17 07:14:59 2018",7.362,7.564,7.99847316741943,8,16
"329","i-09beebdc6ecc05b02","Thu May 17 07:15:07 2018",7.35,7.559,7.99250340461731,8,16
"330","i-09beebdc6ecc05b02","Thu May 17 07:15:15 2018",7.39,7.592,8.02765321731567,8,16
"211","i-09460d17936533b36","Thu May 17 07:17:01 2018",7.213,7.368,7.98518347740173,9,9
"212","i-09460d17936533b36","Thu May 17 07:17:09 2018",7.219,7.42,7.85266542434692,9,9
"213","i-09460d17936533b36","Thu May 17 07:17:17 2018",7.211,7.408,7.84517359733582,9,9
"214","i-09460d17936533b36","Thu May 17 07:17:25 2018",7.216,7.415,7.85202789306641,9,9
"215","i-09460d17936533b36","Thu May 17 07:17:33 2018",7.212,7.409,7.84578132629395,9,9
"216","i-09460d17936533b36","Thu May 17 07:17:41 2018",7.233,7.43,7.86490797996521,9,9
"217","i-09460d17936533b36","Thu May 17 07:17:49 2018",7.21,7.409,7.84170413017273,9,9
"218","i-09460d17936533b36","Thu May 17 07:17:57 2018",7.209,7.406,7.83964943885803,9,9
"219","i-09460d17936533b36","Thu May 17 07:18:05 2018",7.196,7.394,7.82341623306274,9,9
"220","i-09460d17936533b36","Thu May 17 07:18:13 2018",7.216,7.414,7.84695935249329,9,9
"1011","i-0766f4e34cd7a2806","Thu May 17 07:17:02 2018",7.183,7.343,7.9420919418335,9,10
"1012","i-0766f4e34cd7a2806","Thu May 17 07:17:10 2018",7.193,7.397,7.82685542106628,9,10
"1013","i-0766f4e34cd7a2806","Thu May 17 07:17:18 2018",7.228,7.429,7.86189484596252,9,10
"1014","i-0766f4e34cd7a2806","Thu May 17 07:17:26 2018",7.202,7.407,7.83812689781189,9,10
"1015","i-0766f4e34cd7a2806","Thu May 17 07:17:34 2018",7.207,7.405,7.84054851531982,9,10
"1016","i-0766f4e34cd7a2806","Thu May 17 07:17:42 2018",7.194,7.394,7.8305811882019,9,10
"1017","i-0766f4e34cd7a2806","Thu May 17 07:17:50 2018",7.192,7.391,7.82381415367126,9,10
"1018","i-0766f4e34cd7a2806","Thu May 17 07:17:58 2018",7.179,7.38,7.81501054763794,9,10
"1019","i-0766f4e34cd7a2806","Thu May 17 07:18:06 2018",7.216,7.415,7.8495945930481,9,10
"1020","i-0766f4e34cd7a2806","Thu May 17 07:18:14 2018",7.212,7.417,7.84053373336792,9,10
"81","i-0e2f3174a206a8fd8","Thu May 17 07:17:01 2018",7.408,7.568,8.00151538848877,9,11
"82","i-0e2f3174a206a8fd8","Thu May 17 07:17:09 2018",7.421,7.637,8.0696587562561,9,11
"83","i-0e2f3174a206a8fd8","Thu May 17 07:17:17 2018",7.398,7.609,8.04587984085083,9,11
"84","i-0e2f3174a206a8fd8","Thu May 17 07:17:26 2018",7.399,7.611,8.04521179199219,9,11
"85","i-0e2f3174a206a8fd8","Thu May 17 07:17:34 2018",7.393,7.601,8.03837490081787,9,11
"86","i-0e2f3174a206a8fd8","Thu May 17 07:17:42 2018",7.374,7.594,8.0313286781311,9,11
"87","i-0e2f3174a206a8fd8","Thu May 17 07:17:50 2018",7.391,7.595,8.0308825969696,9,11
"88","i-0e2f3174a206a8fd8","Thu May 17 07:17:59 2018",7.372,7.58,8.01605868339539,9,11
"89","i-0e2f3174a206a8fd8","Thu May 17 07:18:07 2018",7.391,7.597,8.03314423561096,9,11
"90","i-0e2f3174a206a8fd8","Thu May 17 07:18:15 2018",7.371,7.581,8.01551365852356,9,11
"1251","i-09172c03c58b3f6b2","Thu May 17 07:17:01 2018",7.34,7.503,8.01627612113953,9,12
"1252","i-09172c03c58b3f6b2","Thu May 17 07:17:09 2018",7.325,7.536,7.97474575042725,9,12
"1253","i-09172c03c58b3f6b2","Thu May 17 07:17:17 2018",7.344,7.557,7.99776148796082,9,12
"1254","i-09172c03c58b3f6b2","Thu May 17 07:17:26 2018",7.358,7.569,8.00427627563477,9,12
"1255","i-09172c03c58b3f6b2","Thu May 17 07:17:34 2018",7.342,7.548,7.98701333999634,9,12
"1256","i-09172c03c58b3f6b2","Thu May 17 07:17:42 2018",7.338,7.543,7.98144459724426,9,12
"1257","i-09172c03c58b3f6b2","Thu May 17 07:17:50 2018",7.331,7.547,7.98711013793945,9,12
"1258","i-09172c03c58b3f6b2","Thu May 17 07:17:58 2018",7.335,7.543,7.9806981086731,9,12
"1259","i-09172c03c58b3f6b2","Thu May 17 07:18:07 2018",7.361,7.574,8.01097393035889,9,12
"1260","i-09172c03c58b3f6b2","Thu May 17 07:18:15 2018",7.328,7.536,7.96719717979431,9,12
"551","i-00009adade1b31e7b","Thu May 17 07:17:01 2018",7.319,7.482,7.99906659126282,9,13
"552","i-00009adade1b31e7b","Thu May 17 07:17:09 2018",7.341,7.549,7.98244857788086,9,13
"553","i-00009adade1b31e7b","Thu May 17 07:17:17 2018",7.343,7.556,7.99363231658936,9,13
"554","i-00009adade1b31e7b","Thu May 17 07:17:26 2018",7.337,7.547,7.9844114780426,9,13
"555","i-00009adade1b31e7b","Thu May 17 07:17:34 2018",7.345,7.551,7.99440836906433,9,13
"556","i-00009adade1b31e7b","Thu May 17 07:17:42 2018",7.352,7.553,8.00423455238342,9,13
"557","i-00009adade1b31e7b","Thu May 17 07:17:50 2018",7.325,7.529,7.9690945148468,9,13
"558","i-00009adade1b31e7b","Thu May 17 07:17:58 2018",7.355,7.56,7.9975380897522,9,13
"559","i-00009adade1b31e7b","Thu May 17 07:18:07 2018",7.331,7.535,7.97281002998352,9,13
"560","i-00009adade1b31e7b","Thu May 17 07:18:15 2018",7.323,7.526,7.96473503112793,9,13
"681","i-01ecd3a6588e5aa89","Thu May 17 07:17:01 2018",7.351,7.512,7.97409892082214,9,14
"682","i-01ecd3a6588e5aa89","Thu May 17 07:17:09 2018",7.328,7.578,8.03242039680481,9,14
"683","i-01ecd3a6588e5aa89","Thu May 17 07:17:18 2018",7.35,7.59,8.04239845275879,9,14
"684","i-01ecd3a6588e5aa89","Thu May 17 07:17:26 2018",7.334,7.571,8.02557229995728,9,14
"685","i-01ecd3a6588e5aa89","Thu May 17 07:17:34 2018",7.362,7.602,8.05999636650085,9,14
"686","i-01ecd3a6588e5aa89","Thu May 17 07:17:43 2018",7.335,7.574,8.02765226364136,9,14
"687","i-01ecd3a6588e5aa89","Thu May 17 07:17:51 2018",7.343,7.582,8.03725457191467,9,14
"688","i-01ecd3a6588e5aa89","Thu May 17 07:17:59 2018",7.33,7.586,8.04132390022278,9,14
"689","i-01ecd3a6588e5aa89","Thu May 17 07:18:08 2018",7.326,7.563,8.0174663066864,9,14
"690","i-01ecd3a6588e5aa89","Thu May 17 07:18:16 2018",7.317,7.553,8.0055980682373,9,14
"821","i-0bb826504330a1f18","Thu May 17 07:17:02 2018",7.367,7.535,8.00249004364014,9,15
"822","i-0bb826504330a1f18","Thu May 17 07:17:10 2018",7.367,7.605,8.07330393791199,9,15
"823","i-0bb826504330a1f18","Thu May 17 07:17:18 2018",7.37,7.599,8.13517570495605,9,15
"824","i-0bb826504330a1f18","Thu May 17 07:17:27 2018",7.361,7.597,8.06422281265259,9,15
"825","i-0bb826504330a1f18","Thu May 17 07:17:35 2018",7.359,7.591,8.05866956710815,9,15
"826","i-0bb826504330a1f18","Thu May 17 07:17:43 2018",7.368,7.594,8.19201064109802,9,15
"827","i-0bb826504330a1f18","Thu May 17 07:17:52 2018",7.369,7.599,8.06528091430664,9,15
"828","i-0bb826504330a1f18","Thu May 17 07:18:00 2018",7.372,7.627,8.09085893630981,9,15
"829","i-0bb826504330a1f18","Thu May 17 07:18:09 2018",7.357,7.586,8.05239939689636,9,15
"830","i-0bb826504330a1f18","Thu May 17 07:18:17 2018",7.327,7.552,8.01422739028931,9,15
"331","i-09beebdc6ecc05b02","Thu May 17 07:17:01 2018",7.366,7.527,7.98704695701599,9,16
"332","i-09beebdc6ecc05b02","Thu May 17 07:17:09 2018",7.338,7.558,7.99180340766907,9,16
"333","i-09beebdc6ecc05b02","Thu May 17 07:17:18 2018",7.361,7.568,8.00855660438538,9,16
"334","i-09beebdc6ecc05b02","Thu May 17 07:17:26 2018",7.366,7.573,8.0156147480011,9,16
"335","i-09beebdc6ecc05b02","Thu May 17 07:17:34 2018",7.369,7.573,8.00817251205444,9,16
"336","i-09beebdc6ecc05b02","Thu May 17 07:17:43 2018",7.343,7.544,7.9756760597229,9,16
"337","i-09beebdc6ecc05b02","Thu May 17 07:17:51 2018",7.358,7.559,7.99584078788757,9,16
"338","i-09beebdc6ecc05b02","Thu May 17 07:17:59 2018",7.369,7.574,8.01212811470032,9,16
"339","i-09beebdc6ecc05b02","Thu May 17 07:18:07 2018",7.346,7.548,7.9836049079895,9,16
"340","i-09beebdc6ecc05b02","Thu May 17 07:18:15 2018",7.361,7.564,8.00023221969604,9,16
"1021","i-0766f4e34cd7a2806","Thu May 17 07:20:01 2018",7.185,7.337,7.76584887504578,10,10
"1022","i-0766f4e34cd7a2806","Thu May 17 07:20:09 2018",7.184,7.474,7.89519834518433,10,10
"1023","i-0766f4e34cd7a2806","Thu May 17 07:20:17 2018",7.164,7.358,7.78201794624329,10,10
"1024","i-0766f4e34cd7a2806","Thu May 17 07:20:25 2018",7.194,7.385,7.81486701965332,10,10
"1025","i-0766f4e34cd7a2806","Thu May 17 07:20:33 2018",7.175,7.368,7.79615879058838,10,10
"1026","i-0766f4e34cd7a2806","Thu May 17 07:20:41 2018",7.182,7.378,7.80431914329529,10,10
